NADA_ID	UNII	Ingredient	AppNo	Rx	Status	AppType	Sponsor	Trade Name	Reference	Routes	Ingredients
GW89575KF9032-322	GW89575KF9	HEXAMETHYLTETRACOSANE	032-322	RX	Voluntarily Withdrawn	N	Evsco Pharmaceuticals, An Affiliate of IGI, Inc.	Liquisone F with Cerumene	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/032-322	Topical	Prednisolone|Tetracaine|Hexamethyltetracosane|Neomycin Sulfate
ZUM06L90GV032-984	ZUM06L90GV	PYRETHRINS	032-984	OTC	Voluntarily Withdrawn	N	Evsco Pharmaceuticals, An Affiliate of IGI, Inc.	Cerumite	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/032-984		Pyrethrins|Piperonyl Butoxide|Squalene
LWK91TU9AH032-984	LWK91TU9AH	PIPERONYL BUTOXIDE	032-984	OTC	Voluntarily Withdrawn	N	Evsco Pharmaceuticals, An Affiliate of IGI, Inc.	Cerumite	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/032-984		Pyrethrins|Piperonyl Butoxide|Squalene
7QWM220FJH032-984	7QWM220FJH	SQUALENE	032-984	OTC	Voluntarily Withdrawn	N	Evsco Pharmaceuticals, An Affiliate of IGI, Inc.	Cerumite	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/032-984		Pyrethrins|Piperonyl Butoxide|Squalene
033-756		CELLULOSE ACETATE SORBATE	033-756	OTC	Voluntarily Withdrawn	N	Johnson and Johnson	Surgicel Absorbable Hemostat	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/033-756		Cellulose Acetate Sorbate
8KK8CQ2K8G034-394	8KK8CQ2K8G	NICLOSAMIDE	034-394	RX	Voluntarily Withdrawn	N	Bayer HealthCare LLC, Animal Health Division	Yomesan 20 Tablets	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/034-394		Niclosamide
MFL71K7PU4034-716	MFL71K7PU4	BUQUINOLATE	034-716	OTC	Voluntarily Withdrawn	N	Proctor & Gamble Pharmaceuticals, Inc.	Bonaid 100	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/034-716		Buquinolate
P5RU6UOQ5Y034-879	P5RU6UOQ5Y	DOXAPRAM HYDROCHLORIDE	034-879	RX	Voluntarily Withdrawn	N	Boehringer Ingelheim Vetmedica, Inc.	Dopram®-V Injectable	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/034-879	Subcutaneous|Intravenous|Sublingual	Doxapram Hydrochloride
OW4S2EQU3J035-263	OW4S2EQU3J	STYRYLPYRIDINIUM CHLORIDE	035-263	RX	Voluntarily Withdrawn	N	Bayer HealthCare LLC, Animal Health Division	Styrid-Caricide Oral Liquid	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/035-263		Diethylcarbamazine Citrate|Styrylpyridinium Chloride
P8ZQ646136011-545	P8ZQ646136	OLEANDOMYCIN	011-545	OTC	Withdrawn	N	Zoetis, Inc. (formerly Pfizer, Inc)	Oleandomycin	http://www.farad.org/vetgram/ProductInfo.asp?byNada=011-545	Oral	oleandomycin
JGV6OJ52FT035-327	JGV6OJ52FT	BACITRACIN METHYLENEDISALICYLATE	035-327	OTC	Voluntarily Withdrawn	N	Proctor & Gamble Pharmaceuticals, Inc.	Bonaid & Bacitracin MD & Pen	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/035-327		Penicillin G Procaine|Bacitracin methylenedisalicylate|Buquinolate
F850569PQR035-825	F850569PQR	NALOXONE HYDROCHLORIDE	035-825	RX	Voluntarily Withdrawn	N	Endo Pharmaceutical Co.	Narcan Injection	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/035-825	Subcutaneous|Intravenous|Intramuscular	Naloxone Hydrochloride
0YPR65R21J038-657	0YPR65R21J	SODIUM SULFATE	038-657	OTC	Voluntarily Withdrawn	N	Proctor & Gamble Pharmaceuticals, Inc.	Bonaid / CTC® / Sodium Sulfate	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/038-657		Chlortetracycline Hydrochloride|Buquinolate|Sodium Sulfate
Y7FKS2XWQH039-077	Y7FKS2XWQH	SULFATHIAZOLE	039-077	OTC	Voluntarily Withdrawn	N	Zoetis Inc.	CSP™ 250	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/039-077	Oral	Penicillin G Procaine|Sulfathiazole|Chlortetracycline Hydrochloride
K2P920217W040-123	K2P920217W	CEPHALONIUM	040-123	RX	Voluntarily Withdrawn	N	Elanco Animal Health, A Division of Eli Lilly & Co.	Toptic Ointment (15 g)	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/040-123		Iodochlorhydroxyquin|Cephalonium|Polymyxin B Sulfate|Piperocaine Hydrochloride|Flumethasone
Q2RH0XR1MB040-123	Q2RH0XR1MB	PIPEROCAINE HYDROCHLORIDE	040-123	RX	Voluntarily Withdrawn	N	Elanco Animal Health, A Division of Eli Lilly & Co.	Toptic Ointment (15 g)	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/040-123		Iodochlorhydroxyquin|Cephalonium|Polymyxin B Sulfate|Piperocaine Hydrochloride|Flumethasone
39M9R3Q494041-587	39M9R3Q494	BUTONATE	041-587	RX	Voluntarily Withdrawn	N	Wellmark International	Vet Kem T-113	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/041-587		Butonate
045BU63E23043-477	045BU63E23	IPRONIDAZOLE	043-477	OTC	Voluntarily Withdrawn	N	Roche Vitamins, Inc.	Ipropran	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/043-477		Ipronidazole
V13007Z41A045-578	V13007Z41A	LIDOCAINE HYDROCHLORIDE	045-578	RX	Voluntarily Withdrawn	N	Watson Laboratories, Inc.	Lidocaine Hydrochloride with Epinephrine Injection 2%	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/045-578		Lidocaine Hydrochloride|Epinephrine Acetate
M1NJX34RVJ045-578	M1NJX34RVJ	EPINEPHRINE ACETATE	045-578	RX	Voluntarily Withdrawn	N	Watson Laboratories, Inc.	Lidocaine Hydrochloride with Epinephrine Injection 2%	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/045-578		Lidocaine Hydrochloride|Epinephrine Acetate
91ZE013933046-700	91ZE013933	NEQUINATE	046-700	OTC	Voluntarily Withdrawn	N	Virbac AH, Inc.	Statyl	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/046-700	Oral	Nequinate
J4CLF34O60047-092	J4CLF34O60	TICARBODINE	047-092	RX	Voluntarily Withdrawn	N	Elanco Animal Health, A Division of Eli Lilly & Co.	Tribodine 900 mg	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/047-092		Ticarbodine
Y45QSO73OB049-462	Y45QSO73OB	STREPTOMYCIN	049-462	OTC	Voluntarily Withdrawn	N	Stockton Hay & Grain Co.	Rainbrook Broiler Premix No.1	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/049-462	Oral	Amprolium|Penicillin G Procaine|Ethopabate|Arsanilic Acid|Streptomycin
146T0TU1JB065-275	146T0TU1JB	PENICILLIN V POTASSIUM	065-275	RX	Voluntarily Withdrawn	N	Merial, Inc.	Penicillin VK Filmtab 250 mg	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/065-275	Oral	Penicillin V Potassium
87813M60WF091-782	87813M60WF	IPRONIDAZOLE HYDROCHLORIDE	091-782	OTC	Voluntarily Withdrawn	N	Roche Vitamins, Inc.	Ipropran Soluble Powder	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/091-782		Ipronidazole Hydrochloride
R72LW146E6092-602	R72LW146E6	CEPHALOTHIN	092-602	OTC	Voluntarily Withdrawn	N	Elanco Animal Health, A Division of Eli Lilly & Co.	Cephalothin Discs	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/092-602		Cephalothin
Q728680892093-029	Q728680892	CUPRIMYXIN	093-029	RX	Voluntarily Withdrawn	N	Roche Vitamins, Inc.	Unitop Topical 0.5% Cream	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/093-029	Topical	Cuprimyxin
8LGC0BOA71093-600	8LGC0BOA71	DEXAMETHASONE-21-ISONICOTINATE	093-600	RX	Voluntarily Withdrawn	N	Boehringer Ingelheim Vetmedica, Inc.	Voren® Suspension	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/093-600	Intramuscular	Dexamethasone-21-isonicotinate
RQ6LP6Z0WY093-985	RQ6LP6Z0WY	MAFENIDE ACETATE	093-985	RX	Voluntarily Withdrawn	N	Sterling Drug Inc.	Sulfamylon-N	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/093-985		Nitrofurazone|Mafenide Acetate
079X63S3DU094-642	079X63S3DU	CAMBENDAZOLE	094-642	RX	Voluntarily Withdrawn	N	Merial, Inc.	Camvet Suspension Horse Wormer	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/094-642	Nasogastric|Oral	Cambendazole
96Q0TL6O3G096-508	96Q0TL6O3G	LENPERONE HYDROCHLORIDE	096-508	RX	Voluntarily Withdrawn	N	Fort Dodge Animal Health, Division of Wyeth, a wholly owned subsidiary of Pfizer, Inc.	Elanone-V Injectable	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/096-508		Lenperone Hydrochloride
7O5A98XY8U099-568	7O5A98XY8U	NIFURPIRINOL	099-568	OTC	Voluntarily Withdrawn	N	Abbott Laboratories	FURANACE Caps	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/099-568	Immersion	Nifurpirinol
7GVF119EM8100-809	7GVF119EM8	MEBEZONIUM IODIDE	100-809	RX	Voluntarily Withdrawn	N	Hoechst Roussel Vet	T-61 Euthanasia Solution	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/100-809		Embutramid|Mebezonium Iodide|Tetracaine Hydrochloride
111-068		PREGELATINIZED STARCH	111-068	OTC	Voluntarily Withdrawn	N	Shulcon Industries, Inc.	Scourx Calf Antidiarrheal	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/111-068		Pregelatinized Starch
91I69L5AY5121-291	91I69L5AY5	ENFLURANE	121-291	RX	Voluntarily Withdrawn	N	Baxter Healthcare Corp.	Ethrane	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/121-291		Enflurane
3B8D35Y7S4126-455	3B8D35Y7S4	LACTIC ACID	126-455	RX	Voluntarily Withdrawn	N	Boehringer Ingelheim Vetmedica, Inc.	Chem Cast	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/126-455	Intratesticular	Lactic Acid
N72LMW566G136-214	N72LMW566G	POLYOXYETHYLENE 23 LAURYL ETHER	136-214	OTC	Voluntarily Withdrawn	N	Ridley USA Inc.	Enproal Bloat Blox	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/136-214	Oral	Polyoxyethylene 23 Lauryl Ether
7LG286J8GV139-633	7LG286J8GV	CARFENTANIL CITRATE	139-633	RX	Voluntarily Withdrawn	N	Wildlife Laboratories, Inc.	Wildnil®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/139-633	Intramuscular	Carfentanil Citrate
Q3JTX2Q7TU140-848	Q3JTX2Q7TU	DIAZEPAM	140-848	RX	Voluntarily Withdrawn	N	Roche Vitamins, Inc.	Veteeze® Injection	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/140-848	Intravenous	Diazepam
6V475AX06U140-904	6V475AX06U	COPPER DISODIUM EDETATE	140-904	OTC	Voluntarily Withdrawn	N	Veterinary Research & Development, Inc.	Bovi-Cu	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/140-904		Copper Disodium Edetate
9O25354EPJ141-015	9O25354EPJ	ENALAPRIL MALEATE	141-015	RX	Voluntarily Withdrawn	N	Merial, Inc.	Enacard® Tablets For Dogs	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-015	Oral	Enalapril Maleate
I36JP4Q9DF141-017	I36JP4Q9DF	SARAFLOXACIN HYDROCHLORIDE	141-017	RX	Voluntarily Withdrawn	N	Abbott Laboratories	SaraFlox® WSP	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-017		Sarafloxacin Hydrochloride
83LCM6L2BY141-075	83LCM6L2BY	FOMEPIZOLE	141-075	RX	Voluntarily Withdrawn	N	Paladin Labs (USA), Inc.	Antizol-Vet®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-075	Intravenous	Fomepizole
XJ0260HJ0O141-096	XJ0260HJ0O	DIFLOXACIN HYDROCHLORIDE	141-096	RX	Voluntarily Withdrawn	N	Boehringer Ingelheim Vetmedica, Inc.	Dicural® Tablets	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-096	Oral	Difloxacin Hydrochloride
2M36281008141-108	2M36281008	ETODOLAC	141-108	RX	Voluntarily Withdrawn	N	Boehringer Ingelheim Vetmedica, Inc.	EtoGesic® Tablets	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-108	Oral	Etodolac
4YIQ0A94UR141-162	4YIQ0A94UR	(S) - METHOPRENE	141-162	OTC	Voluntarily Withdrawn	N	Wellmark International	Hartz® Flea Control Capsules™	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-162	Oral	(S) - methoprene
SOA12P041N141-178	SOA12P041N	NITAZOXANIDE	141-178	RX	Voluntarily Withdrawn	N	IDEXX Pharmaceuticals, Inc.	Navigator®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-178	Oral	Nitazoxanide
021SEF3731141-180	021SEF3731	ALBUTEROL SULFATE	141-180	RX	Voluntarily Withdrawn	N	Boehringer Ingelheim Vetmedica, Inc.	Torpex™	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-180	Inhalation	Albuterol Sulfate
141-294		BC6 RECOMBINANT DEOXYRIBONUCLEIC ACID CONSTRUCT	141-294		Voluntarily Withdrawn	N	LFB USA, Inc.	Bc6 rDNA construct in GTC 155-92 Goats	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-294		Bc6 recombinant deoxyribonucleic acid construct
UF599785JZ141-337	UF599785JZ	FENTANYL	141-337	RX	Voluntarily Withdrawn	N	Elanco US Inc.	Recuvyra®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-337	Topical	Fentanyl
0W72P6E6EY009-252	0W72P6E6EY	BICYCLOHEXYLAMMONIUM FUMAGILLIN	009-252	RX	Withdrawn	N	Mid-Continent Agrimarketing, Inc.	FUMIDIL B	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/009-252		Bicyclohexylammonium fumagillin
38D5LJ4KH2141-107	38D5LJ4KH2	BETA-AMINOPROPIONITRILE	141-107	RX	Approved	N	Alaco, Inc.	Bapten® For Injection	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-107	Intralesional	Beta-aminopropionitrile
141-351		MEDICAL AIR, USP	141-351		Approved	N	Air Liquide America Specialty Gases	None	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-351		Medical Air, USP
141-354		OXYGEN, USP	141-354		Approved	N	Air Liquide Industrial U.S. L.P.	None	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-354		Oxygen, USP
141-357		NITROGEN, NF	141-357		Approved	N	Air Liquide Industrial U.S. L.P.	None	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-357		Nitrogen, NF
141-362		CARBON DIOXIDE, USP	141-362		Approved	N	Linde LLC	None	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-362		Carbon Dioxide, USP
X60881643X034-601	X60881643X	FLUROGESTONE ACETATE	034-601	RX	Withdrawn	N	G. D. Searle LLC	SYNCHRO-MATE	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/034-601		Flurogestone acetate
PKE82W49V1045-863	PKE82W49V1	ORGOTEIN	045-863	RX	Approved	N	OXIS International, Inc.	Palosein	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/045-863	Subcutaneous|Intramuscular	Orgotein
4XKL2JJ08I130-092	4XKL2JJ08I	ALFAPROSTOL	130-092	RX	Withdrawn	N	Vetem, S.p.A.	ALFAVET	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/130-092		Alfaprostol
034-253		AMMONIUM CHLORIDE (NH4CL)	034-253	OTC	Withdrawn	N	Allied Chemical Corp.	Cal-Bar Oral	http://www.farad.org/vetgram/ProductInfo.asp?byNada=034-253	Oral	ammonium chloride (NH4Cl)
1Q5Y448XT0013-187	1Q5Y448XT0	ESTRADIOL MONOPALMITATE	013-187	OTC	Withdrawn	N	Mattox & Moore, Inc.	Esmopal Rooster Shots	http://www.farad.org/vetgram/ProductInfo.asp?byNada=013-187	Subcutaneous Implant	estradiol monopalmitate
17R794ESYN035-207	17R794ESYN	PENICILLIN G (PROCAINE)	035-207	OTC	Withdrawn	N	Merial, Inc.	Amprolium, Ethopabate & Procaine Penicillin	http://www.farad.org/vetgram/ProductInfo.asp?byNada=035-207	Oral	amprolium|ethopabate|penicillin G (procaine)
RIT82F58GK065-277	RIT82F58GK	PENICILLIN G (BENZATHINE)	065-277	OTC	Withdrawn	N	Copanos, John D. & Co.	Combi Pen	http://www.farad.org/vetgram/ProductInfo.asp?byNada=065-277	Subcutaneous	penicillin G (procaine)|penicillin G (benzathine)
A9AI2R9EWN005-224	A9AI2R9EWN	LEAD ARSENATE	005-224	OTC	Withdrawn	N	T.P.C. Products, Inc.	Dr. Roger's Special Formula Drench	http://www.farad.org/vetgram/ProductInfo.asp?byNada=005-224	Oral	lead arsenate|phenothiazine
006-860		ARSANILATE SODIUM	006-860	OTC	Withdrawn	N	I.D. Russell Co. Laboratories	Zuco Tablets	http://www.farad.org/vetgram/ProductInfo.asp?byNada=006-860	Oral	arsanilate sodium
95HR524N2M011-890	95HR524N2M	IRON DEXTRAN	011-890	OTC	Withdrawn	N	Bayer HealthCare LLC, Animal Health Division	Ferrovet Injectable	http://www.farad.org/vetgram/ProductInfo.asp?byNada=011-890	Intramuscular	iron dextran
76755771U3011-661	76755771U3	HYDROXYZINE HYDROCHLORIDE	011-661	OTC	Withdrawn	N	Zoetis, Inc. (formerly Pfizer, Inc)	Tran-Q Plus Terramycin Premix	http://www.farad.org/vetgram/ProductInfo.asp?byNada=011-661	Oral	hydroxyzine hydrochloride|oxytetracycline
K59P7XNB8X014-145	K59P7XNB8X	DIMETRIDAZOLE	014-145	OTC	Withdrawn	N	Salsbury Laboratories, Inc.	Emtryl Tablets	http://www.farad.org/vetgram/ProductInfo.asp?byNada=014-145	Oral	dimetridazole
141-101		COMPETITIVE EXCLUSION CULTURE	141-101	OTC	Withdrawn	N	BioScience Division of Milk Specialties Co.	PREEMPT™	http://www.farad.org/vetgram/ProductInfo.asp?byNada=141-101	Topical	competitive exclusion culture
3YJY415DDI128-618	3YJY415DDI	HYGROMYCIN	128-618	OTC	Withdrawn	N	Micro Blenders, Inc.	MB Hygromix 0.6 Premix	http://www.farad.org/vetgram/ProductInfo.asp?byNada=128-618	Oral	hygromycin
1K09F3G675039-281	1K09F3G675	FERRIC OXIDE	039-281	OTC	Withdrawn	N	Boehringer Ingelheim Vetmedica, Inc.	Top Hand Iron	http://www.farad.org/vetgram/ProductInfo.asp?byNada=039-281	Intramuscular	ferric oxide
V82Q65924L013-514	V82Q65924L	CRUFOMATE	013-514	OTC	Withdrawn	N	Dow Chemical Co.	Crufomate Liquid (Ruelene Wormer Drench)	http://www.farad.org/vetgram/ProductInfo.asp?byNada=013-514	Oral	crufomate
009-638		DINITRODIPHENYLSULFONYLETHYLENEDIAMINE	009-638	OTC	Withdrawn	N	Salsbury Laboratories, Inc.	Polystat; Polystat 3	http://www.farad.org/vetgram/ProductInfo.asp?byNada=009-638	Oral	roxarsone|sulfanitran|dinitrodiphenylsulfonylethylenediamine|dibutyltin dilaurate
2679MF687A055-025	2679MF687A	NICOTINIC ACID	055-025	OTC	Withdrawn	N	American Cyanamid, Division of American Home Products	Aureosulmet Oblets	http://www.farad.org/vetgram/ProductInfo.asp?byNada=055-025	Oral	sulfamethazine|nicotinic acid|chlortetracycline hydrochloride|cholecalciferol|Vitamin A
1C6V77QF41055-025	1C6V77QF41	CHOLECALCIFEROL	055-025	OTC	Withdrawn	N	American Cyanamid, Division of American Home Products	Aureosulmet Oblets	http://www.farad.org/vetgram/ProductInfo.asp?byNada=055-025	Oral	sulfamethazine|nicotinic acid|chlortetracycline hydrochloride|cholecalciferol|Vitamin A
852A84Y8LS013-772	852A84Y8LS	HEXETIDINE	013-772	OTC	Withdrawn	N	Boehringer Ingelheim Vetmedica, Inc.	Baci-Fung Udder Lotion	http://www.farad.org/vetgram/ProductInfo.asp?byNada=013-772	Topical	hexetidine
4NR672T8NL049-552	4NR672T8NL	OXYTOCIN ACETATE	049-552	RX	Withdrawn	N	Copanos, John D. & Co.	Oxytocin Injectable	http://www.farad.org/vetgram/ProductInfo.asp?byNada=049-552	Intramuscular|Intravenous|Subcutaneous	oxytocin acetate
59NEE7PCAB008-110	59NEE7PCAB	LINDANE	008-110	OTC	Withdrawn	N	Not Available	Franklin Eq Screw Worm Remedy	http://www.farad.org/vetgram/ProductInfo.asp?byNada=008-110	Topical	lindane|pine needle oil
5EXL5H740Y008-110	5EXL5H740Y	PINE NEEDLE OIL	008-110	OTC	Withdrawn	N	Not Available	Franklin Eq Screw Worm Remedy	http://www.farad.org/vetgram/ProductInfo.asp?byNada=008-110	Topical	lindane|pine needle oil
