OTC_ID	UNII	OTC_Ingredient	OTC_Monograph	OTC_Status	OTC_Ref_Text	OTC_URL
650	85474O1N9D	cetalkonium chloride	skin protectant:poison ivy/oak/sumac	Previously Marketed	21 CFR 310.545(a)(18)(vi)(A)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
651	418M5916WG	chloral hydrate	skin protectant:poison ivy/oak/sumac	Previously Marketed	21 CFR 310.545(a)(18)(vi)(A)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
652	V1Q0O9OJ9Z	chlorpheniramine maleate	skin protectant:poison ivy/oak/sumac	Previously Marketed	21 CFR 310.545(a)(18)(vi)(A)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
653	6JKA7MAH9C	creosote	skin protectant:poison ivy/oak/sumac	Previously Marketed	21 CFR 310.545(a)(18)(vi)(A)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
654	5YZ5R8I73Y	diperodon hydrochloride	skin protectant:poison ivy/oak/sumac	Previously Marketed	21 CFR 310.545(a)(18)(vi)(A)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
655	TC2D6JAD40	diphenhydramine hydrochloride	skin protectant:poison ivy/oak/sumac	Previously Marketed	21 CFR 310.545(a)(18)(vi)(A)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
656	2R04ONI662	eucalyptus oil	skin protectant:poison ivy/oak/sumac	Previously Marketed	21 CFR 310.545(a)(18)(vi)(A)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
657	U38V3ZVV3V	ferric chloride	skin protectant:poison ivy/oak/sumac	Previously Marketed	21 CFR 310.545(a)(18)(vi)(A)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
658	PDC6A3C0OX	glycerin	skin protectant:poison ivy/oak/sumac	Previously Marketed	21 CFR 310.545(a)(18)(vi)(A)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
659		hectorite	skin protectant:poison ivy/oak/sumac	Previously Marketed	21 CFR 310.545(a)(18)(vi)(A)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
660	BBX060AN9V	hydrogen peroxide	skin protectant:poison ivy/oak/sumac	Previously Marketed	21 CFR 310.545(a)(18)(vi)(A)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
661	SY15A62UPX	impatiens biflora tincture	skin protectant:poison ivy/oak/sumac	Previously Marketed	21 CFR 310.545(a)(18)(vi)(A)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
662	1K09F3G675	iron oxide	skin protectant:poison ivy/oak/sumac	Previously Marketed	21 CFR 310.545(a)(18)(vi)(A)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
663	ND2M416302	isopropyl alcohol	skin protectant:poison ivy/oak/sumac	Previously Marketed	21 CFR 310.545(a)(18)(vi)(A)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
664	7EV65EAW6H	lanolin	skin protectant:poison ivy/oak/sumac	Previously Marketed	21 CFR 310.545(a)(18)(vi)(A)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
665	RX077P88RY	lead acetate	skin protectant:poison ivy/oak/sumac	Previously Marketed	21 CFR 310.545(a)(18)(vi)(A)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
666	98PI200987	lidocaine	skin protectant:poison ivy/oak/sumac	Previously Marketed	21 CFR 310.545(a)(18)(vi)(A)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
667	LT10EIP3A	menthol	skin protectant:poison ivy/oak/sumac	Previously Marketed	21 CFR 310.545(a)(18)(vi)(A)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
668	M0T18YH28D	merbromin	skin protectant:poison ivy/oak/sumac	Previously Marketed	21 CFR 310.545(a)(18)(vi)(A)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
669	53GH7MZT1R	mercuric chloride	skin protectant:poison ivy/oak/sumac	Previously Marketed	21 CFR 310.545(a)(18)(vi)(A)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
670	WV9CM0O67Z	panthenol	skin protectant:poison ivy/oak/sumac	Previously Marketed	21 CFR 310.545(a)(18)(vi)(A)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
671	68E52E5J67	parethoxycaine hydrochloride	skin protectant:poison ivy/oak/sumac	Previously Marketed	21 CFR 310.545(a)(18)(vi)(A)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
672	339NCG44TV	phenol	skin protectant:poison ivy/oak/sumac	Previously Marketed	21 CFR 310.545(a)(18)(vi)(A)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
673	8UE48MJH8M	phenyltoloxamine dihydrogen citrate	skin protectant:poison ivy/oak/sumac	Previously Marketed	21 CFR 310.545(a)(18)(vi)(A)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
674		povidone-vinylacetate copolymers	skin protectant:poison ivy/oak/sumac	Previously Marketed	21 CFR 310.545(a)(18)(vi)(A)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
675	O414PZ4LPZ	salicylic acid	skin protectant:poison ivy/oak/sumac	Previously Marketed	21 CFR 310.545(a)(18)(vi)(A)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
676	TYU5GP6XGE	simethicone	skin protectant:poison ivy/oak/sumac	Previously Marketed	21 CFR 310.545(a)(18)(vi)(A)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
677	28F9E0DJY6	tannic acid	skin protectant:poison ivy/oak/sumac	Previously Marketed	21 CFR 310.545(a)(18)(vi)(A)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
678	O8232NY3SJ	topical starch	skin protectant:poison ivy/oak/sumac	Previously Marketed	21 CFR 310.545(a)(18)(vi)(A)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
679	9O3K93S3TK	trolamine	skin protectant:poison ivy/oak/sumac	Previously Marketed	21 CFR 310.545(a)(18)(vi)(A)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
680	XJ6RUH0O4G	turpentine oil	skin protectant:poison ivy/oak/sumac	Previously Marketed	21 CFR 310.545(a)(18)(vi)(A)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
681	S38N85C5G0	zirconium oxide	skin protectant:poison ivy/oak/sumac	Previously Marketed	21 CFR 310.545(a)(18)(vi)(A)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
682		zyloxin	skin protectant:poison ivy/oak/sumac	Previously Marketed	21 CFR 310.545(a)(18)(vi)(A)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
683	2ZA36H0S2V	beeswax	skin protectant:poison ivy/oak/sumac w/ sales less than $25,000	Previously Marketed	21 CFR 310.545(a)(18)(vi)(B)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
684	YIW503MI7V	bismuth subnitrate	skin protectant:poison ivy/oak/sumac w/ sales less than $25,000	Previously Marketed	21 CFR 310.545(a)(18)(vi)(B)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
685	R57ZHV85D4	boric acid	skin protectant:poison ivy/oak/sumac w/ sales less than $25,000	Previously Marketed	21 CFR 310.545(a)(18)(vi)(B)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
686	936JST6JCN	cetyl alcohol	skin protectant:poison ivy/oak/sumac w/ sales less than $25,000	Previously Marketed	21 CFR 310.545(a)(18)(vi)(B)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
687	230OU9XXE4	glyceryl stearate	skin protectant:poison ivy/oak/sumac w/ sales less than $25,000	Previously Marketed	21 CFR 310.545(a)(18)(vi)(B)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
688	8CRQ2TH63M	isopropyl palmitate	skin protectant:poison ivy/oak/sumac w/ sales less than $25,000	Previously Marketed	21 CFR 310.545(a)(18)(vi)(B)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
689	3NY3SM6B8U	live yeast cell derivative	skin protectant:poison ivy/oak/sumac w/ sales less than $25,000	Previously Marketed	21 CFR 310.545(a)(18)(vi)(B)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
690	4B24275HEU	shark liver oil	skin protectant:poison ivy/oak/sumac w/ sales less than $25,000	Previously Marketed	21 CFR 310.545(a)(18)(vi)(B)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
691	2KR89I4H1Y	stearyl alcohol	skin protectant:poison ivy/oak/sumac w/ sales less than $25,000	Previously Marketed	21 CFR 310.545(a)(18)(vi)(B)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
692	28F9E0DJY6	tannic acid	skin protectant:wound healing	Previously Marketed	21 CFR 310.545(a)(18)(i)(A)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
693	FM5526K07A	zinc acetate	skin protectant:wound healing agent	Previously Marketed	21 CFR 310.545(a)(18)(i)(A)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
694	344S277G0Z	allantoin (wound healing claims only)	skin protectant	Previously Marketed	21 CFR 310.545(a)(18)(i)(A)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
695	70FD1KFU70	sulfur	skin protectant	Previously Marketed	21 CFR 310.545(a)(18)(i)(A)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
696	2ZA36H0S2V	beeswax	skin protectant:w/ sales less than $25,000	Previously Marketed	21 CFR 310.545(a)(18)(i)(B)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
697	YIW503MI7V	bismuth subnitrate	skin protectant:w/ sales less than $25,000	Previously Marketed	21 CFR 310.545(a)(18)(i)(B)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
698	R57ZHV85D4	boric acid	skin protectant:w/ sales less than $25,000	Previously Marketed	21 CFR 310.545(a)(18)(i)(B)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
699	936JST6JCN	cetyl alcohol	skin protectant:w/ sales less than $25,000	Previously Marketed	21 CFR 310.545(a)(18)(i)(B)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
700	230OU9XXE4	glyceryl stearate	skin protectant:w/ sales less than $25,000	Previously Marketed	21 CFR 310.545(a)(18)(i)(B)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
701	8CRQ2TH63M	isopropyl palmitate	skin protectant:w/ sales less than $25,000	Previously Marketed	21 CFR 310.545(a)(18)(i)(B)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
702	3NY3SM6B8U	live yeast cell derivative	skin protectant:w/ sales less than $25,000	Previously Marketed	21 CFR 310.545(a)(18)(i)(B)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
703	4B24275HEU	shark liver oil	skin protectant:w/ sales less than $25,000	Previously Marketed	21 CFR 310.545(a)(18)(i)(B)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
704	2KR89I4H1Y	stearyl alcohol	skin protectant:w/ sales less than $25,000	Previously Marketed	21 CFR 310.545(a)(18)(i)(B)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
705	3NY3SM6B8U	yeast cell derivative, live	skin protectant:wound healing agent	Previously Marketed	21 CFR 310.545(a)(18)(i)(B)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
706	H19J064BA5	bismuth subnitrate	skin protectant	Previously Marketed	21 CFR 310.545(a)(18)(i)(B)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
707	3K9958V90M	alcohol	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
708	SQI2NBY9KR	alfalfa	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
709	8C3Z4148WZ	alginic acid	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
710	6Y89129C8H	anise oil	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
711	94ZLA3W45F	arginine	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
712	PQ6CK8PD0R	ascorbic acid	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
713	3M5V3D1X36	bearberry	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
714	6SO6U10H04	biotin	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
715		bone marrow, red	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
716	KOS935A04V	buchu	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
717	KOS935A04V	buchu, potassium extract	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
718	3G6A5W338E	caffeine	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
719	U26EO4675Q	caffeine citrate	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
720		calcium	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
721	H0G9379FGK	calcium carbonate	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
722	48268V50D5	calcium caseinate	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
723	2URQ2N32W3	calcium lactate	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
724	568ET80C3D	calcium pantothenate	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
725	K679OBS311	carboxymethylcellulose sodium	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
726	5C69YCD2YJ	carrageenan	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
727	1C6V77QF41	cholecalciferol	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
728	N91BDP6H0X	choline	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
729	XR12Z4HLEA	chondrus	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
730	2968PHW8QP	citric acid	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
731	6L5ZL09795	cnicus benedictus	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
732	789U1901C5	copper	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
733	789U1901C5	copper gluconate	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
734	8470G57WFM	corn oil	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
735	7D3VB244UX	corn silk, potassium extract	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
736	9G5L16BK6N	corn syrup	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
737	LRX7AJ16DT	cupric sulfate	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
738	P6YC3EG204	cyanocobalamin (vitamin B12)	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
739	48TCX9A1VT	cystine	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
740	IY9XDZ35W2	dextrose	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
741	F05Q2T2JA0	docusate sodium	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
742	VS041H42XC	ergocalciferol	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
743	UVP74NG1C5	ferric ammonium citrate	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
744	QK8899250F	ferric pyrophosphate	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
745	R5L488RY0Q	ferrous fumarate	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
746	U1B11I423Z	ferrous gluconate	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
747	39R4TAN1VT	ferrous sulfate (iron)	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
748	4110YT348C	flax seed	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
749	935E97BOY8	folic acid	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
750	6YSS42VSEV	fructose	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
751	E89I1637KE	guar gum	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
752	4QD397987E	histidine	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
753	S1EFO94F35	Hydrastis canadensis	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
754	4L6452S749	inositol	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
755	9679TC07X4	iodine	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
756	04Y7590D77	isoleucine	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
757		juniper, potassium extract	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
758	73W9IQY50Q	karaya gum	weight control	Previously Marketed	21 CFR 310.545(a)(20)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec310-545.xml
