smiles	drug_id	name	unii
CCN1CCCC1CNC(=O)C2=CC(=CC=C2OC)S(=O)(=O)CC	7292675	Amisulpride|N-(ethyl-1-pyrrolidinyl- 2-methyl)methoxy-2-ethylsulfonyl-5-benzamide|Lin 1418|Sultopride|Sanofi synthelabo brand of sultopride hydrochloride|Sultopride hydrochloride|Dan 2163|Barnetil|Sultroprida|Solian|Sultopridum	AA0G3TW31W
[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO	7292702	ALANINE|ARGININE|ASPARTIC ACID|CAFFEINE|CYSTEINE|DEXTROPROPOXYPHENE HYDROCHLORIDE|DOMPERIDONE MALEATE|GLUTAMIC ACID|GLYCINE|HISTIDINE|ISOLEUCINE|LEUCINE|LYSINE ACETATE|MAGNESIUM HYDROXIDE|METHIONINE|NIACINAMIDE ASCORBATE|NICOTINAMIDE ASCORBATE|PHENYLALANINE|POTASSIUM BICARBONATE|PROLINE|SERINE|SODIUM ASCORBATE|SODIUM BICARBONATE|SODIUM CARBONATE|SODIUM CARBONATE (ANHYDROUS)|TARTARIC ACID|THREONINE|TRYPTOPHAN|TYROSINE|VALINE|VITAMIN C	PQ6CK8PD0R
[H][C@@]12OC\C3=C/C=C/[C@H](C)[C@H](O[C@H]4C[C@H](OC)[C@@H](O[C@H]5C[C@@H](OC)[C@@H](O)[C@H](C)O5)[C@H](C)O4)\C(C)=C\C[C@@H]6C[C@@H](C[C@]7(CC[C@H](C)[C@H](O7)C(C)C)O6)OC(=O)[C@H](C=C(C)[C@H]1O)[C@@]23O.[H][C@@]89OC\C%10=C/C=C/[C@H](C)[C@H](O[C@H]%11C[C@H](OC)[C@@H](O[C@H]%12C[C@@H](OC)[C@@H](O)[C@H](C)O%12)[C@H](C)O%11)\C(C)=C\C[C@@H]%13C[C@@H](C[C@]%14(CC[C@H](C)[C@H](O%14)[C@@H](C)CC)O%13)OC(=O)[C@H](C=C(C)[C@H]8O)[C@@]9%10O	7292720	22,23-Dihydroavermectin b(1)b|Ivermectino|Ivermectinum|22,23-Dihydroavermectin b1(b)|Avermectin a1a, 5-o-demethyl-25-de(1-methylpropyl)-22,23-dihydro-25-propyl-|22,23-Dihydroavermectin b1b|Ivermectin component b1b|Avermectin h2b1b|Ivermectin merck bran|H2b1b avermectin|Mk93|Avermectin a1a, 5-o-demethyl-25-de(1-methylpropyl)-22,23-dihydro-25-(1-methylethyl)-|Ivermectin|Eqvalan|Ivermectin b1b|Merck brand of ivermectin|Mectizan|Stromectol|Mk 93|Ivermectine|Mk-933|Ivomec	0W28CYI3TU
[H][C@@]12CC(=O)N1[C@@H](C(O)=O)[C@](C)(CN3C=CN=N3)S2(=O)=O	7292722	CEFTOLOZANE SULFATE_TAZOBACTAM SODIUM|CEFTOLOZANE_TAZOBACTAM|TAZOBACTAM SODIUM|TAZOBACTAM (TAZOBACTAM SODIUM)	SE10G96M8W
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2C3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C	7292743	CHOLIC ACID	G1JO7801AE|MLP1T05RBX
CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@@H](C)C[C@@]4(CO4)C(=O)[C@H](C)[C@@H](O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1O	7292756	Oleandomycin phosphate|Oleandomycine|Oleandomicina|Oleandomycin lauryl sulfate|Phosphate, oleandomyci|Oleandomycinum|Oleandomycin|Matromycin	P8ZQ646136
NC[C@@H]1OC(O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]4O[C@H](CN)[C@@H](O)[C@H](O)[C@H]4N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O	7292778	Neomycin sulfate (ointment)|Neomycin sulfate (cream)	4BOC774388|6B1U1NS16Z
C[N+]1(C)[C@H]2CC(C[C@@H]1[C@H]3O[C@@H]23)OC(=O)C(O)(C4=CC=CS4)C5=CC=CS5	7292864	TIOTROPIUM|TIOTROPIUM BROMIDE MONOHYDRATE|TIOTROPIUM (TIOTROPIUM BROMIDE MONOHYDRATE)	0EB439235F
OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)=O	7292878	CALCIUM GLUCONATE|CALCIUM GLUCONATE MONOHYDRATE|MAGNESIUM GLUCONATE|SODIUM GLUCONATE	R4R8J0Q44B
[H][C@]12CCCC[N@+]1(C)C\C(CC2)=C(/C3=CC=CS3)C4=CC=CS4	7292888	Tiquizii bromidum|Bromuro de tiquizio|Tiquizium bromide|3-(Di-2-thienylmethylene)-5-methyl-trans-quinolizidinium bromide|Thiaton|Bromure de tiquizium|Hsr-902|Hsr 902	340Q44041A
C[N+]1(C)C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3	7292896	Metonitrato de atropina|Ekomine|Methylatropine bromide|Methonitrate d'atropine|Atropine methyl nitrate|Methylatropine nitrate|Methylatropine|Atropini methonitras|Atropine methylbromide|Atropine methonitrate	80719I460H
CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)[C@H](C)[C@@H](OC3OC(C)CC(C3O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O)OC	7292966	CLARITHROMYCIN	H1250JIK0A
CCN(CC)CC(=O)NC1=C(C)C=CC=C1C	7292973	LIDOCAINE|LIDOCAINE HYDROCHLORIDE|LIDOCAINE (LIGNOCAINE)|LIDOCAINE (LIGNOCAINE) HYDROCHLORIDE	98PI200987
CC(O)(P(O)(O)=O)P(O)(O)=O	7292975	ETIDRONATE DISODIUM	M2F465ROXU
NC1=CC=C(C=C1)S(=O)(=O)NC2=NC=CC=N2	7292987	SULFADIAZINE|SULFAMERAZINE	0N7609K889
[Cu++].[O-][N+]([O-])=O.[O-][N+]([O-])=O	7292993	Cuprum nitricum|Cupric nitrate	9TC879S2ZV
[H][C@]12O[C@@H]3O[C@H](C)CC(=O)[C@]3(O)O[C@@H]1[C@@H](NC)[C@@H](O)[C@@H](NC)[C@@H]2O	7293039	SPECTINOMYCIN (SPECTINOMYCIN HYDROCHLORIDE)	93AKI1U6QF
[H][C@@]12CC3=C(C=C(O)C=C3)[C@@](C)(CCN1C\C=C(/C)C)[C@H]2C	7293054	PENTAZOCINE (PENTAZOCINE HYDROCHLORIDE)	768DQ5A5AI|A2G9VU2P2J|RP4A60D26L
OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CCN(CC(O)=O)CC(O)=O	7293068	GADOPENTETATE DIMEGLUMINE|PENTETIC ACID	7A314HQM0I
[Co++].OC(=O)CN(CCN(CC(O)=O)CC([O-])=O)CC([O-])=O	7293109	DICOBALT EDETATE	31XN9G843S
CC[C@@H]1CCN[C@@H](C1)C(=O)N[C@H](C(C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O	7293186	PIRLIMYCIN (PIRLIMYCIN HYDROCHLORIDE)|PIRLIMYCIN	LM19JT6G5K
[H][C@@]12CC[C@@](O)(C#CC)[C@@]1(C)C[C@H](C3=CC=C(C=C3)N(C)C)C4=C5CCC(=O)C=C5CC[C@@]24[H]	7293221	MIFEPRISTONE	320T6RNW1F
[H][C@]12SC(C)(C)[C@@]([H])(N1C(=O)[C@@]2([H])NC(=O)C3=C(OC)C=CC=C3OC)C(O)=O	7293241	Metin|Meticilina|4-Thia-1-azabicyclo(3.2.0)heptane-2-carboxylic acid, 6-((2,6-dimethoxybenzoyl)amino)-3,3-dimethyl-7-oxo-, (2s-(2alpha,5alpha,6beta))-|Methicillin monohydrate, monosodium salt|Methicillin sodium monohydrate|Methicillin hydrate, monosodium salt|Meticillin|Meticilline|Csl brand of methicillin sodium|Staphcillin|Meticillinum|Methicillin|Meticillin sodium|Methicillin sodium|Dimethoxyphenyl penicilli	Q91FH1328A
[H][C@@]12CC[C@H](O)[C@H](C(=O)OC)[C@@]1([H])C[C@]3([H])N(CCC4=C3NC5=C4C=CC=C5)C2	7293260	YOHIMBINE|YOHIMBINE HYDROCHLORIDE	2Y49VWD90Q
[H][C@@]12CC3=C(C=C(O)C=C3)[C@]4(CCCC[C@@]14[H])CCN2CC=C	7293287	Levallorphanum|Lorfan|Morphinan-3-ol, 17-(2-propenyl)-|Dextrallorphan hydrobromide, (9alpha,13alpha,14alpha)-isomer|Dextrallorphan hydrochloride|(4Ar,10r,10ar)-11-allyl-1,3,4,9,10,10a-hexahydro-2h-10,4a-(epiminoethano)phenanthren-6-ol|17-Allylmorphinan-3-ol|17-Allylmorphinan-3-ol tartrate (1:1) (salt)|Levalorfano|Levallorphan|Morphinan-3-ol, 17-(2-propenyl)-, (r-(r*,r*))-2,3-dihydroxybutanedioate (1:1) (salt)|Dextrallorphan|Levallorphane|Levallorphan tartrate|Dextrallorphan, (+-)-isomer	353613BU4U
C[C@]12CC[C@H]3[C@@H](CCC4=CC(OC(=O)C5=CC=CC=C5)=CC=C34)[C@@H]1CC[C@@H]2O	7293295	ESTRADIOL BENZOATE	1S4CJB5ZGN
[H][C@@]12CCC[C@]1([H])N([C@@H](C2)C(O)=O)C(=O)[C@H](C)N[C@@H](CCC3=CC=CC=C3)C(=O)OCC	7293297	RAMIPRIL	L35JN3I7SJ
Cc1ccsc1\C(=C\CCN2CCC[C@H](C2)C(O)=O)c3sccc3C	7293305	TIAGABINE HYDROCHLORIDE MONOHYDRATE	Z80I64HMNP
CCCCCCCCCCCC[N+]1=CC2=C(C=CC=C2)C=C1	7293394	Lauryl isoquinolinium saccharinate|Lauryl isoquinolinium bromide	3E4M46N97K
C1N2CN3CN1CN(C2)C3	7293399	METHENAMINE	J50OIX95QV
[H][C@]3(O[C@@H]1[C@@H](N)C[C@@H](N)[C@H](O[C@@]2([H])OC[C@](C)(O)[C@H](NC)[C@H]2O)[C@H]1O)OC(CN)=CC[C@H]3N	7293542	Sisomicin sulfate (2:5) salt|Pentisomicin|Rickamicin|5-Episisomicin|D-myo-inositol, o-3-deoxy-4-c-methyl-3-(methylamino)-beta-l-arabinopyranosyl-(1-1)-o-(2,6-diamino-2,3,4,6-tetradeoxy-alpha-d-glycero-hex-4-enopyranosyl-(1-3))-4,6-diamino-4,5,6-trideoxy-|Extramycin|Sisomicin sulfate|Sisomicinum|Sisomicin|Pentisomicinum|Pentisomicina|Pathomycin|Sizomycin|Sch 22591|Antibiotic 6640|Sisomicina|Sch-13475|4,5 Dehydrogentamici|Sch 1347|Pentisomicine|6640, Antibioti|D-streptamine, o-3-deoxy-4-c-methyl-3-(methylamino)-beta-l-arabinopyranosyl-(1-6)-o-(2,6-diamino-2,3,4,6-tetradeoxy-alpha-d-glycero-hex-4-enopyranosyl-(1-4))-2-deoxy-|Sisomicine|Siseptin|4,5-Dehydrogentamicin|Sch1347|Mutamicin	X55XSL74YQ
[H][C@]12N(C)CC[C@@]1(C)C3=C(C=CC(OC(=O)NC)=C3)N2C	7293550	PHYSOSTIGMINE SALICYLATE	9U1VM840SP
[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC(=C)[C@]3([H])[C@@]4([H])CCCC=C4CC[C@@]23[H]	7293598	DESOGESTREL	81K9V7M3A3
CC(C)(C)C(=O)OCOC(=O)[C@@H]1[N@]2[C@H](SC1(C)C)[C@H](\N=C/N3CCCCCC3)C2=O	7293618	PIVMECILLINAM HYDROCHLORIDE|PIVMECILLINAM (PIVMECILLINAM HYDROCHLORIDE)	1WAM1OQ30B
[H][C@@]12C[C@H]3OC(C)(C)O[C@@]3(C(=O)COC(=O)CC(C)(C)C)[C@@]1(C)C[C@H](O)[C@@]4(F)[C@@]2([H])CCC5=CC(=O)C=C[C@]45C	7293641	Cl-34433|Triamcinoloni hexacetonidum|Hexacetonide de triamcinolone|9-Fluoro-11 beta,16 alpha,17,21-tetrahydroxypregna-1,4-diene-3,20-dione cyclic 16,17-acetal with acetone, 21-(3,3-dimethylbutyrate)|(11 Beta, 16 alpha)-21-(3,3-dimethyl-1-oxobutoxy)-9-fluoro-11-hydroxy-16,17-((1-methylethylidene)bis(oxy)) pregna-1,4-diene-3,20-dione|Triamcinolone acetonide 21-t-butylacetate|Tiamcinoloni hexacetonidum|Hexacetonido de triancinolona|Aristospan|Sq-21360|Tatba|Triamcinolone hexacetonide	I7GT1U99Y9
[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]3([H])[C@@]2([H])CCC4=CC(=O)C=C[C@]34C	7293660	PREDNISOLONE|PREDNISOLONE HEXANOATE|PREDNISOLONE (PREDNISOLONE SODIUM PHOSPHATE)|PREDNISOLONE SODIUM PHOSPHATE	9PHQ9Y1OLM
[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C3\C[C@@H](O)CCC3=C)[C@H](C)CC[C@@H](O)C(C)(C)O	7293678	24R,25-dihydroxycholecalciferol|9,10-Secocholesta-5,7,10(19)-triene-3,24,25-triol, (3beta,5z,7e)-|Ro-21-5816|24R,25-dihydroxyvitamin d3|Secalciferolum|Secalciferol|Osteo d|24,25-Dihydroxyvitamin d 3	460029IUDA
C1=CC2=C(C=C1)C=CC=C2	7293717	NAPHTHALENE	2166IN72UN
OCCOC1=CC=CC=C1	7293772	PHENOXYETHANOL	HIE492ZZ3T
[H]OC1C(C)OC(CC1(C)O)OC2COC(OC3[C@@H](CC=O)C[C@@H](C)C(O)\C=C\C=C\C[C@@H](C)OC(=O)C[C@@H](O)C3OC)C(O)C2N(C)C	7293859	Acetylkitasamycin|Quitasamicina|Kitasamycinum|Leucomycin|Kitasamycine|Kitasamycin	G986N7X02W
[H][C@@]12CC[C@@](OC(C)=O)(C#C)[C@@]1(CC)CC[C@]3([H])[C@@]4([H])CC\C(C=C4CC[C@@]23[H])=N/O	7293925	NORGESTIMATE	C291HFX4DY
CC1=C(C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H]([N@@]3C2=O)C(O)=O)C(=NO1)C4=C(F)C=CC=C4Cl	7293951	FLUCLOXACILLIN	43B2M34G2V
CCCC(C)C1(CC)C(=O)NC(S)=NC1=O	7293952	THIOPENTAL SODIUM	JI8Z5M7NA3
N[C@@H](CC(O)=O)C(O)=O	7293959	L-ASPARTIC ACID	30KYC7MIAI
CN(CS([O-])(=O)=O)C1=C(C)N(C)N(C1=O)C2=CC=CC=C2	7293980	DIPYRONE	934T64RMNJ
O[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O	7294124	Galacturonic acid|Mannuronic acid, (d)-isomer|Galacturonic acid, (d)-isomer|Galacturonic acid, calcium, sodium salt, (d)-isomer|Mannuronic acid, (l)-isomer|Guluronic acid, sodium salt, (l)-isomer|Mannuronic acid, (beta-d)-isomer|Altruronic acid|Glucuronic acid|Iduronic acid|Guluronic acid|Beta-d-mannuronic acid|Mannuronic acid|Alpha-l-guluronic acid|Galacturonic acid, monosodium salt, (d)-isomer|Sodium glucuronate|Guronsan|Guluronic acid, (l)-isomer|Galacturonic acid, (alpha-d)-isomer|Iduronate|Guluronic acid, (alpha-l)-isomer|Acid, iduroni	M7Y086VB5G
[H][C@]12SCC(COC)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C3=CSC(N)=N3)C(O)=O	7294135	Cefpodoxime acid|R 3746|R 3763|R-3746|5-Thia-1-azabicyclo(4.2.0)oct-2-ene-2-carboxylic acid, 7-(((2z)-2-(2-amino-4-thiazolyl)-2-(methoxyimino)-1-oxoethyl)amino)-3-(methoxymethyl)-8-oxo-, (6r,7r)-|Cefpodoxime|Ru-51746|5-Thia-1-azabicyclo(4.2.0)oct-2-ene-2-carboxylic acid, 7-(((2-amino-4-thiazolyl)(methoxyimino)acetyl)amino)-3-(methoxymethyl)-8-oxo-, monosodium salt, (6r-(6alpha,7beta(z)))-|Cefpodoximum|R-3763|U 76253a|(6R,7r)-7-(((2z)-2-(2-amino-1,3-thiazol-4-yl)-2-(methoxyimino)acetyl)amino)-3-(methoxymethyl)-8-oxo-5-thia-1-azabicyclo(4.2.0)oct-2-ene-2-carboxylic acid|Ru 51746|U-76,253a|CEFPODOXIME	7R4F94TVGY
OC1=CC=C(Cl)C=C1	7294146	PARACHLOROPHENOL	3DLC36A01X
CC[Hg]SC1=CC=CC=C1C([O-])=O	7294189	Thimerosal	4071N4J64W
CC(=O)NC1=C(I)C(C(O)=O)=C(I)C=C1I	7294193	Acid, acetrizoi|Acetrizoic acid|Jodopax|400, Visotras|300, Visotras|Visotrast 300|Acetrizoate sodium|Visotrast 400|Sodium acetrizoate|Methylglucamine triiodobenzoic acid|Benzoic acid, 3-(acetylamino)-2,4,6-triiodo-|Salpix|Sodium, acetrizoat|Vasurix|Fortombrine|Meglumine acetrizoate|Triiotrast|Sodium 3-acetamido-2,4,6-triiodobenzoate|Natrii acetrizoas|Acetrizoate de sodium	24256BQV7M
CC(=O)NC1=CC=C(C=C1)C(O)=O	7294203	INOSINE PRANOBEX	04Z20NMK31
NC1=CC=C(C=C1)C(=O)NCC(O)=O	7294225	Glycine, n-(4-aminobenzoyl)-|Aminohippurate sodium|P-aminohippuric acid|P-aminohippurate sodium|Aminohippuric acid	Y79XT83BJ9
CCCCNC1=C(OC2=CC=CC=C2)C(=CC(=C1)C(O)=O)S(N)(=O)=O	7294316	BUMETANIDE	0Y2S3XUQ5H
COCCCOC1=C(C)C(CS(=O)C2=NC3=CC=CC=C3N2)=NC=C1	7294369	RABEPRAZOLE SODIUM	32828355LL
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(O)=O)C(O)=O	7294371	Glycine, n-(n-l-gamma-glutamyl-l-cysteinyl)-|Gamma l glu l cys gl|Glutathione, reduce|Glutathione(reduced type)|Tathion|Reduced glutathione|Glutathione|Glutathione (reduced type)|Gamma-l-glutamyl-l-cysteinylglycine|Glutathione, l-|Gamma l glutamyl l cysteinylglycin|Gamma-l-glu-l-cys-gly	GAN16C9B8O
CC1=CC2=C(C=C1C)N(C[C@H](O)[C@@H](O)[C@H](O)CO)C3=NC(=O)NC(=O)C3=N2	7294376	RIBOFLAVIN|VITAMIN B2	STP460337X|TLM2976OFR|U16E01V13F
CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O	7294377	LAMIVUDINE_ZIDOVUDINE|ZIDOVUDINE	4B9XT59T7S
CC1=CC=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=N1	7294378	SULFAMERAZINE SODIUM	UR1SAB295F
CSCC[C@H](N)C(O)=O	7294387	DL-METHIONINE	AE28F7PNPL
NC(CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1)C(O)=O	7294389	LIOTHYRONINE (LIOTHYRONINE SODIUM)|LIOTHYRONINE SODIUM	O48UO55HR0
[O-][N+](=O)C1=CC=C(O1)\C=N\N2CC(=O)NC2=O	7294461	NITROFURANTOIN	927AH8112L
[Zn++].NCCC(=O)[N-][C@@H](CC1=CN=CN1)C([O-])=O	7294507	Polaprezincum|Ahz-zinc|N-(3-aminopropionyl)-l-histidinato zinc|Zinc n-(3-aminopropionyl)histidine|Z-103|Beta-alanyl-l-histidinato zinc|Z 103|Promac|Zinc l-carnosine complex|Polaprezinc|POLAPREZINC	0WA1B15A1Z
NS(=O)(=O)C1=C(C=C2NC(CC3=CC=CC=C3)NS(=O)(=O)C2=C1)C(F)(F)F	7294568	BENDROFLUMETHIAZIDE	5Q52X6ICJI
CC1=C(OP([O-])([O-])=O)C2=CC=CC=C2C(OP([O-])([O-])=O)=C1	7294649	2-Methyl-1,4-naphthalenediol|Menadiol sodium diphosphate anhydrous|1,4-Naphthalenediol, 2-methyl-, bis(dihydrogen phosphate), tetrasodium salt, hexahydrate|Menadiol sodium diphosphate|Menadiol	GRL65FEU3T
CC(C)(C)CC(C)(C)C1=CC=C(O)C=C1	7294717	P-tert-octylphenol|Tyloxapol|4-(1,1,3,3-Tetramethylbutyl)phenol, polymer with formaldehyde & oxirane|P-(1,1,3,3-tetramethylbutyl)-phenol|Superinone|Triton a-20|Triton wr 1339|Tyloxapolum|4-Tert-octylphenol|Tiloxapol	IOY9FVU3J3
CC(N)COC1=C(C)C=CC=C1C	7294742	MEXILETINE HYDROCHLORIDE	1U511HHV4Z
BrCCC(=O)N1CCN(CC1)C(=O)CCBr	7294790	Abbott brand of pipobroman|1,4-Bis(3-bromopropionyl)piperazine|Pipobroman|Pipobromanum|Vercyte|Piperazine, 1,4-bis(3-bromo-1-oxopropyl)-	6Q99RDT97R
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(O)(=O)=O	7294846	DOCUSATE CALCIUM|DOCUSATE SODIUM	M7P27195AG
COC1=C(OC)C2=C(C=C1)C=C3C4=C(CC[N+]3=C2)C=C5OCOC5=C4	7294898	BERBERINE CHLORIDE	0I8Y3P32UF
C\C=C1/C2CC3=C(C=CC(=O)N3)C1(N)CC(C)=C2	7294982	Huperzine a|Isoselagine|Kimpukan a|Huperzine a, (5alpha,9beta,11z)-(-)-isomer|Selagine|Huperzine a, l-|Fordine|5-Amino-11-ethylidene-5,6,9,10-tetrahydro-7-methyl-5,9-methanocycloocta(b)pyridin-2(1h)-one, 5r,9r,11e	0111871I23
C[C@H](CCCC(C)(C)O)[C@H]1CCC2\C(CCC[C@]12C)=C\C=C3\C[C@H](O)CCC3=C	7295139	Calderol|9,10-Secocholesta-5,7,10-triene-3,25-diol, (3s,5z,7e)-, anhydrous|25-Hydroxyvitamin d3|9,10-Secocholesta-5,7,10(19)-triene-3,25-diol, (3beta,5z,7e)-|U-32,070e|9,10-Secocholesta-5,7,10-triene-3,25-diol, (3s,5z,7e)-, monohydrate|Calcifediolum|Calcifediol|9,10-Secocholesta-5,7,10(19)-triene-3,25-diol anhydrous, (3.beta.,5z,7e)|25-Hydroxyvitamin d3 monohydrate|9,10-Secocholesta-5,7,10(19)-triene-3,25-diol monohydrate, (3.beta.,5z,7e)|Calcifediol, anhydrous	SN331791VY|T0WXW8F54E
[Zn++].CCCCCCCCCCCCCCCCCC([O-])=O.CCCCCCCCCCCCCCCCCC([O-])=O	7295183	Zinc stearate	H92E6QA4FV
[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)C[C@H](O)[C@@]3(F)[C@@]2([H])C[C@H](C)C4=CC(=O)C=C[C@]34C	7295249	FLUOROMETHOLONE ACETATE	9I50C3I3OK
CCCCOCCOCCOCC1=C(CCC)C=C2OCOC2=C1	7295288	PIPERONYL BUTOXIDE|PYRETHRIN I|PYRETHRIN II	LWK91TU9AH
CC1(C)[C@@H](\C=C(\Cl)Cl)[C@H]1C(=O)OCC2=CC(OC3=CC=CC=C3)=CC=C2	7295398	INDOXACARBý_ýPERMETHRIN|PERMETHRIN	620Q217008|GC30YV53C8
CN(=O)(CCCl)CCCl	7295447	Nitrogen mustard n-oxide hydrochloride|Nitrogen mustard oxide	2Q86QAR1PN
OCC1=CC=CC=C1	7295549	BENZYL ALCOHOL	LKG8494WBH
CC(C)(C)C(=O)OCOP(=O)(COCCN1C=NC2=C1N=CN=C2N)OCOC(=O)C(C)(C)C	7295584	ADEFOVIR DIPIVOXIL	U6Q8Z01514
CC(=O)N(C1=C(C)C(C)=NO1)S(=O)(=O)C2=CC=C(N)C=C2	7295836	Sulfisoxazole acetal|Acetyl sulfisoxazole|Sulfisoxazole acetyl|Acetylsulfisoxazole	WBT5QH3KED
CC(=O)N(CC(O)CO)C1=C(I)C(C(=O)NCCO)=C(I)C(C(=O)NCC(O)CO)=C1I	7295846	Oxilan|Oxilan-300|5-(N-2,3-dihydroxypropylacetamido)-2,4,6-triiodo-n-(2-hydroxyethyl)-n'-(2,3-dihydroxypropyl)isophthalamide|Ioxilan|N-(2,3-dihydroxypropyl)-5-(n-(2,3-dihydroxypropyl)acetamido)-n'-(2-hydroxyethyl)-2,4,6-triiodoisophthalamide|1,3-Benzenedicarboxamide, 5-(acetyl(2,3-dihydroxypropyl)amino)-n-(2,3-dihydroxypropyl)-n'-(2-hydroxyethyl)-2,4,6-triiodo-|Ioxilane|Ioxilanum|5-(N-(2,3-dihydroxypropyl)-acetamido)-n-(2,3-dihydroxypropyl)-n'-(2-hydroxyethyl)-2,4,6-triiodo-isophthalamide	A4YJ7J11TG
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCC2=C(O1)C(C)=C(C)C(OC(=O)C3=CC=CN=C3)=C2C	7296001	3-Dl-alpha-tocopheryl nicotinate|Alpha-tocopheryl nicotinate|Juvela nicotinate|Tocopheryl nicotinate|Tocopherol nicotinate|(2R-(2r*(4r*,8r*)))-3-pyridinecarboxylic acid, 3,4-dihydro-2,5,7,8tetramethyl-2-(4,8,12-trimethyltridecyl)-2h-1-benzopyran-6-yl ester|Alpha-tocopheryl nicotinate, (2r*(4r*,8r*)-(+-))-isomer	QCP2FMP7I8|WI1J5UCY5C
CN1C(C2=CC=C(Cl)C=C2)S(=O)(=O)CCC1=O	7296055	Beserol|Clormezanona|Lobak|Trancopal|Acetamide, n-(4-hydroxyphenyl)-, mixt. with 2-(4-chlorophenyl)tetrahydro-3-methyl-4h-1,3-thiazin-4-one 1,1-dioxide|2-(P-chlorophenyl)tetrahydro-3-methyl-4h-1,3-thiazin-4-one 1,1-dioxide|2-(4-Chlorophenyl)-3-methyl-1,3-thiazinan-4-one 1,1-dioxide|4H-1,3-thiazin-4-one, 2-(4-chlorophenyl)tetrahydro-3-methyl-, 1,1-dioxide|Chlormezanonum|Chlormezanone	GP568V9G19
CC(C)(C)NC[C@H](O)COC1=CC=CC2=C1CCCC2=O	7296113	LEVOBUNOLOL HYDROCHLORIDE	G6317AOI7K
CC(C)(C)NCC(O)C1=C(Cl)C=CC=C1	7296118	2-Chloro-alpha-(((1,1-dimethylethyl)amino)methyl)benzenemethanol|Hokunalin|Respacal|C-78|Atenos|Lobuterol hydrochloride|Tulobuterol|O-chloro-a-((t-butylamino)methyl)benzylalcohol hydrochloride|1-(O-chlorophenyl)-2-tert-butylaminoethanol|Brelomax|Tulobuterol hydrochloride|Abbott brand of tulobuterol hydrochloride|Alpha-((tert-butylamino)methyl)-o-chlorobenzyl alcohol|Ucb brand of tulobuterol hydrochloride|Tulobuterolum|Hn-078	591I9SU0F7
CC(C(O)=O)C1=CC=C(NCC(C)=C)C=C1	7296216	Eb-382|Alminoprofene|Benzeneacetic acid, alpha-methyl-4-((2-methyl-2-propenyl)amino)-|2-(4-((2-Methyl-2-propenyl)amino)phenyl)propionic acid|Minalf?+ne|Eb 382|Bouchara brand of alminoprofen|Alminoprofenum|Alminoprofen|2-(4-Methylallylaminophenyl)propionic acid|Alminoprofen, (+-)-isomer|Minalfen|Alminoprofeno|ALMINOPROFEN	0255AHR9GJ|2K06B7892T|4820D59WLM
CC(C)CC(N(C)C)C1(CCC1)C2=CC=C(Cl)C=C2	7296383	Sibutramine|Meridia|N-1-(1-(4-chlorophenyl)cyclobutyl)-3-methylbutyl-n,n-dimethylamine hcl|Bts 54524|N-1-(1-(4-chlorophenyl)cyclobutyl)-3-methylbutyl-n,n-dimethylamine, hydrochloride, monohydrate|Sibutramine hydrochloride|Sibutraminum|Mono-desmethylsibutramine|Bts 54 524|Di-desmethylsibutramine|Bts-54524	WV5EC51866
