UNII	Approval_Year	Date	Date_Method	App_Type	App_No	Sponsor	Product	Url	active	Comment
ULS5I8J03O	1990	07/31/1990	Drugs@FDA	NDA	019715	MYLAN SPECIALITY LP	DIPENTUM	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019715	true	019715/001
1801D76STL	1995	06/19/1995	Drugs@FDA	NDA	050678	LILLY RES LABS	DYNABAC	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050678	true	050678/001
2C09NV773M	1999	09/24/1999	Drugs@FDA	NDA	021079	SANTEN	ALAMAST	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021079	true	021079/001
M5DP350VZV	1967	01/10/1967	Drugs@FDA	NDA	016092	BAUSCH	EDECRIN	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016092	true	016092/002
99DK7FVK1H	1996	06/21/1996	Drugs@FDA	NDA	020636	BOEHRINGER INGELHEIM	VIRAMUNE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020636	true	020636/001
U0Y1YAL65X	1959	12/31/1959	DeHaen 1940-1975 NMEs			Winthrop	Laverna		false	Laverna (1959) Winthrop
0J8L4V3F81	1963	03/05/1963	OB NME Appendix 1950-1985	NDA	013092	PURDUE FREDERICK	SULFABID	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=013092	true	013092/002
57N7B0K90A	1973	11/26/1973	Drugs@FDA	NDA	017381	KING PHARMS LLC	SILVADENE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017381	true	017381/001
04Q9AIZ7NO	2004	02/04/2004	Drugs@FDA	NDA	021462	LILLY	ALIMTA	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021462	true	021462/002
ZTI6C33Q2Q	1960	07/05/1960	Drugs@FDA	NDA	012329	NOVARTIS	ISMELIN	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012329	true	012329/002
JQZ1L091Y2	2009	07/01/2009	Drugs@FDA	NDA	022425	SANOFI AVENTIS US	MULTAQ	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022425	true	022425/001
9927MT646M	1998	05/12/1998	Drugs@FDA	BLA	103764	NOVARTIS	SIMULECT	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103764	true	103764/002
1O6WQ6T7G3	2012	02/10/2012	Drugs@FDA	NDA	202514	OAK PHARMS INC	ZIOPTAN	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202514	true	202514/001
M4R0H12F6M	1962	12/20/1962	Drugs@FDA	NDA	013401	MERCK	ALDOMET	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=013401	true	013401/001
X39AL81KEB	1989	12/29/1989	Drugs@FDA	NDA	019907	BAUSCH AND LOMB	OPTIPRANOLOL	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019907	true	019907/001
DLG4EML025	2015	01/21/2015	Drugs@FDA	BLA	125504	NOVARTIS PHARMS CORP	COSENTYX	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125504	true	125504/001
9P1872D4OL	2005	04/28/2005	Drugs@FDA	NDA	021773	ASTRAZENECA AB	BYETTA	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021773	true	021773/002
W4888I119H	1985	08/07/1985	Drugs@FDA	NDA	018509	MALLINCKRODT INC	BAROS	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018509	true	018509/001
F0P408N6V4	2005	12/27/2005	Drugs@FDA	NDA	021880	CELGENE	REVLIMID	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021880	true	021880/006
JK16YI13QK	1896	12/31/1896	https://books.google.com/books?id=Cb6BOkj9fK4C&lpg=PA128&ots=NPafI1zgfZ&dq=orthocaine%20discovery&pg=PA128#v=onepage&q=orthocaine%20discovery&f=false			"Meister, Lucius, Bruening, Hoechst A. M., Germany (Victor Koechl & Co., New York)"	Orthoform-New		false	Orthoform-New (1896) "Meister, Lucius, Bruening, Hoechst A. M., Germany (Victor Koechl & Co., New York)"
AXQ0JYM303	[Approval Date Uncertain] 1953	05/06/1953	PREDICTED	ANDA	084149	SOLA BARNES HIND	BENOXINATE HYDROCHLORIDE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=084149	true	084149/001
03CPZ5439O	1960	12/31/1960	DeHaen 1940-1975 NMEs			White (Schering)	Sorboquel		false	Sorboquel (1960) White (Schering)
Q461L7AK4R	1994	03/25/1994	Drugs@FDA	NDA	020084	PHARMALUCENCE	IOBENGUANE SULFATE I 131	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020084	true	020084/001
3L179F09D6	1966	07/01/1966	Drugs@FDA	NDA	016000	BAYER HLTHCARE	SULLA	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016000	true	016000/002
T795873AJP	1975	09/12/1975	Drugs@FDA	NDA	017569	GLENWOOD	RENOQUID	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017569	true	017569/001
D959AE5USF	1986	12/15/1986	Drugs@FDA	NDA	019500	NOVARTIS	LAMPRENE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019500	true	019500/002
KV2JZ1BI6Z	1947	07/28/1947	Drugs@FDA	NDA	006071	ROCHE	BEROCCA PN	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=006071	true	006071/003
8I7IO46IVQ	2009	07/31/2009	Drugs@FDA	NDA	022350	ASTRAZENECA AB	ONGLYZA	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022350	true	022350/002
YKH834O4BH	1948	11/19/1948	Drugs@FDA	NDA	021381	DENTSPLY PHARM	XYLOCAINE DENTAL WITH EPINEPHRINE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021381	true	021381/002
26R628272Q	1957	12/31/1957	DeHaen 1940-1975 NMEs			Merck Sharp & Dohme	Suavitil		false	Suavitil (1957) Merck Sharp & Dohme
1X70OSD4VX	2013	11/13/2013	Drugs@FDA	NDA	205552	PHARMACYCLICS INC	IMBRUVICA	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=205552	true	205552/002
4F4X42SYQ6	1997	11/26/1997	Drugs@FDA	BLA	103705	GENENTECH	RITUXAN	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103705	true	103705/001
5URK043N48	1953	01/08/1953	DeHaen 1940-1975 NMEs	NDA		Hoffmann-La Roche	Dromoran		false	008720 Dromoran (1953) Hoffmann-La Roche
53J8I8O5EW	1955	11/04/1955	OB NME Appendix 1950-1993	NDA	009990	Pfizer	Viadril		false	009990 Viadril (1955) Pfizer
W2X096QY97	1959	05/05/1959	Drugs@FDA	NDA	017531	KING PHARMS LLC	TIGAN	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017531	true	017531/006
UPN4ITI8T4	1993	12/17/1993	Drugs@FDA	NDA	020326	MEDIMMUNE ONCOLOGY	NEUTREXIN	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020326	true	020326/002
395575MZO7	1991	10/11/1991	Drugs@FDA	NDA	020122	HOSPIRA INC	NIPENT	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020122	true	020122/001
1NF15YR6UY	2003	03/26/2003	Drugs@FDA	NDA	021549	MERCK	EMEND	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021549	true	021549/003
F0XDI6ZL63	2001	01/26/2001	Drugs@FDA	NDA	021227	MERCK	CANCIDAS	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021227	true	021227/002
XV74C1N1AE	2002	01/18/2002	Drugs@FDA	NDA	021112	GALDERMA LABS LP	TRI-LUMA	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021112	true	021112/001
585NM85KYM	2004	07/27/2004	Drugs@FDA	NDA	021415	GALDERMA LABS LP	METVIXIA	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021415	true	021415/001
5WZ53ENE2P	1903	12/31/1903	https://catalog.hathitrust.org/Record/100782317			"Friedr. Bayer 8: Co., Elberfeld, Germany, and E. Merck, Darmstadt, Germany."	Veronal		false	Veronal (1903) "Friedr. Bayer 8: Co., Elberfeld, Germany, and E. Merck, Darmstadt, Germany."
9G34HU7RV0	1953	07/16/1953	Drugs@FDA	NDA	008922	MEDICIS	CALCIUM DISODIUM VERSENATE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=008922	true	008922/002
6ZA31Y954Z	2017	02/15/2017	Drugs@FDA	BLA	761032	VALEANT LUXEMBOURG	SILIQ	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=761032	true	761032/001
6X4F561V3W	2000	08/03/2000	Drugs@FDA	NDA	021214	SUCAMPO PHARMA LLC	RESCULA	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021214	true	021214/001
ULL76WPU5X	1954	08/24/1954	OB NME Appendix 1950-1993	NDA	009372	WYETH AYERST	ANSOLYSEN	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=009372	true	009372/001
Y134VQ304Y	1942	12/31/1942	DeHaen 1940-1975 NMEs			Merrell (MerrellNational)	Nethamine		false	Nethamine (1942) Merrell (MerrellNational)
N824AOU5XV	2003	03/25/2003	Drugs@FDA	NDA	021106	PHARMACIA AND UPJOHN	SOMAVERT	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021106	true	021106/005
FO7JHA3G03	1961	12/31/1961	DeHaen 1940-1975 NMEs			Ohio Medical Products	Fluoromar		false	Fluoromar (1961) Ohio Medical Products
8BAJ8WP85I	1910	12/31/1910	https://en.wikipedia.org/wiki/Arsphenamine			Hoechst AG	Salvarsan		false	Salvarsan (1910) Hoechst AG
N2GI8B1GK7	1981	03/11/1981	Drugs@FDA	NDA	050547	US PHARM HOLDINGS	CLAFORAN	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050547	true	050547/004
22IC88528T	2010	10/28/2010	Drugs@FDA	NDA	200603	SUNOVION PHARMS INC	LATUDA	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=200603	true	200603/005
44T7335BKE	2014	09/16/2014	Drugs@FDA	NDA	204760	ASTRAZENECA PHARMS	MOVANTIK	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=204760	true	204760/002
GE2UA340FM	1949	12/31/1949	Drugs@FDA	ANDA	080715	ALRA	DIMENHYDRINATE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=080715	true	080715/001
4GC1FOQ22U	1951	11/23/1951	Drugs@FDA	NDA	010929	BRACCO	IODOTOPE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=010929	true	010929/003
48N2IYJ202	[Approval Date Uncertain] 1964	12/31/1964	PREDICTED	ANDA	061596	SANOFI AVENTIS US	VANOBID	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=061596	true	061596/001
7Z8O94ECSX	2010	07/28/2010	Drugs@FDA	NDA	022134	ALLERGAN	LASTACAFT	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022134	true	022134/001
1HM943223R	1982	11/15/1982	Drugs@FDA	NDA	017892	PHARMACIA AND UPJOHN	HALCION	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017892	true	017892/003
DR40J4WA67	2014	08/19/2014	Drugs@FDA	NDA	205494	GENZYME CORP	CERDELGA	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=205494	true	205494/001
3952621T3O	1953	12/31/1953	DeHaen 1940-1975 NMEs			Pfizer	Magoamycin		false	Magoamycin (1953) Pfizer
P10582JYYK	1996	07/12/1996	Drugs@FDA	NDA	020630	MYLAN INSTITUTIONAL	ULTIVA	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020630	true	020630/003
935E97BOY8	1946	08/13/1946	Drugs@FDA	NDA	006012	LEDERLE	FOLVRON	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=006012	true	006012/003
0O977R722D	1980	07/23/1980	Drugs@FDA	NDA	018069	PFIZER	VANSIL	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018069	true	018069/001
0D3Q044KCA	2001	02/28/2001	Drugs@FDA	NDA	021169	JANSSEN PHARMS	RAZADYNE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021169	true	021169/003
XRO4566Q4R	1996	05/17/1996	Drugs@FDA	BLA	103628	BIOGEN	AVONEX	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103628	true	103628/001
982A7M02H5	1953	06/22/1953	OB NME Appendix 1950-1985	NDA	008915	ORTHO MCNEIL PHARM	CLISTIN	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=008915	true	008915/001
BH3B64OKL9	2010	01/22/2010	Drugs@FDA	NDA	022250	ACORDA	AMPYRA	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022250	true	022250/001
653552FH1N	1959	12/31/1959	DeHaen 1940-1975 NMEs			Searle	Mornidine		false	Mornidine (1959) Searle
ED959S6ACY	[Approval Date Uncertain] 1970	08/18/1970	PREDICTED	NDA	016717	BAXTER HLTHCARE	TRAVERT 10% IN PLASTIC CONTAINER	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016717	true	016717/001
8B82Z83XNN	1947	12/31/1947	DeHaen 1940-1975 NMEs			Parke-Davis	Etamon Chloride		false	Etamon Chloride (1947) Parke-Davis
HW6NV07QEC	2007	06/15/2007	Drugs@FDA	NDA	022081	GILEAD	LETAIRIS	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022081	true	022081/002
3A189DH42V	2001	05/07/2001	Drugs@FDA	BLA	103948	GENZYME	LEMTRADA	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103948	true	103948/003
F9NUX55P23	2011	02/25/2011	Drugs@FDA	NDA	200796	ARBOR PHARMS LLC	EDARBI	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=200796	true	200796/002
J76UF062FS	1972	10/24/1972	Drugs@FDA	NDA	017015	ORGANON USA INC	PAVULON	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017015	true	017015/002
10T9CSU89I	1987	12/23/1987	OrangeBook	NDA	019498	SANOFI AVENTIS US	PARATHAR	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019498	true	019498/001
Q20IM7HE75	1985	11/26/1985	Drugs@FDA	NDA	050587	MERCK	PRIMAXIN	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050587	true	050587/002
FI96A8X663	2011	05/20/2011	Drugs@FDA	NDA	202022	JANSSEN PRODS	EDURANT	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202022	true	202022/001
H68BP06S81	1993	11/10/1993	Drugs@FDA	NDA	020219	NOVARTIS	LIVOSTIN	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020219	true	020219/001
295O53K152	1953	10/11/1953	Drugs@FDA	NDA	013025	HOSPIRA	THAM-E	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=013025	true	013025/001
6A901E312A	2006	09/27/2006	Drugs@FDA	BLA	125147	AMGEN	VECTIBIX	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125147	true	125147/003
D652ZWF066	2018	05/18/2018	Drugs@FDA	NDA	207078	ASTRAZENECA PHARMS	LOKELMA	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=207078	true	207078/002
35S93Y190K	1969	07/22/1969	Drugs@FDA	NDA	016785	LEADIANT BIOSCI INC	MATULANE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016785	true	016785/001
4Z8R6ORS6L	1998	07/16/1998	Drugs@FDA	NDA	020785	CELGENE	THALOMID	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020785	true	020785/004
LX1OH63030	1991	12/30/1991	Drugs@FDA	NDA	019091	PROMIUS PHARMA	ISMO	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019091	true	019091/001
0KJ2VE664U	1987	12/31/1987	Drugs@FDA	NDA	019579	JANSSEN PHARMS	TERAZOL 7	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019579	true	019579/001
76479814OY	1974	07/25/1974	Drugs@FDA	NDA	050114	ALLERQUEST	PRE-PEN	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050114	true	050114/001
9E338QE28F	1942	11/10/1942	Drugs@FDA	NDA	021171	HOSPIRA	DEMEROL	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021171	true	021171/004
30S50YM8OG	1956	04/12/1956	Drugs@FDA	NDA	010392	PFIZER	ATARAX	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=010392	true	010392/006
9I7N9PR9J2	1958	12/31/1958	DeHaen 1940-1975 NMEs			Ayerst	Suvren		false	Suvren (1958) Ayerst
141A6AMN38	1985	11/26/1985	Drugs@FDA	NDA	050587	MERCK	PRIMAXIN	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050587	true	050587/002
COZ1R7EOCC	1960	12/31/1960	DeHaen 1940-1975 NMEs	NDA		Ciba	Dianabol		false	012226 Dianabol (1960) Ciba
RIX4E89Y14	1996	12/20/1996	Drugs@FDA	NDA	020635	JANSSEN PHARMS	LEVAQUIN IN DEXTROSE 5% IN PLASTIC CONTAINER	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020635	true	020635/005
96O81DVX5M	1947	12/31/1947	DeHaen 1940-1975 NMEs			Parke-Davis	Naphthocaine HCl		false	Naphthocaine HCl (1947) Parke-Davis
9DOW362Q29	1958	06/11/1958	DeHaen 1940-1975 NMEs			McNeil	Flexin		false	Flexin (1958) McNeil
G6N3J05W84	1996	08/30/1996	Drugs@FDA	NDA	020416	AMAG PHARMS INC	FERIDEX I.V.	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020416	true	020416/001
L39WTC366D	1950	06/02/1950	Drugs@FDA	NDA	007335	APOTHECON	PRONESTYL	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=007335	true	007335/005
HSU1C9YRES	1959	06/18/1959	Drugs@FDA	NDA	011839	PHARMACIA AND UPJOHN	PROVERA	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011839	true	011839/004
WOA57K8S5V	1947	12/31/1947	DeHaen 1940-1975 NMEs			Homemaker's (Breon)	Diaparene Chloride		false	Diaparene Chloride (1947) Homemaker's (Breon)
953A26OA1Y	1993	12/30/1993	Drugs@FDA	BLA	103532	GENENTECH	PULMOZYME	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103532	true	103532/001
BL03SY4LXB	1964	11/06/1964	Drugs@FDA	NDA	014685	RANBAXY	AVENTYL	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=014685	true	014685/001
DR5S136IVO	2012	04/27/2012	Drugs@FDA	NDA	202276	METUCHEN PHARMS	STENDRA	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202276	true	202276/003
KL6248WNW4	1969	02/03/1969	Drugs@FDA	NDA	013615	DOW PHARM	QUIDE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=013615	true	013615/002
H2AFV2HE66	[Approval Date Uncertain] 1979	08/09/1979	PREDICTED	NDA	018009	PROCTER AND GAMBLE	SARENIN	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018009	true	018009/001
P936YA152N	1989	01/31/1989	Drugs@FDA	NDA	050633	WYETH AYERST	CEFPIRAMIDE SODIUM	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050633	true	050633/005
7D0YB67S97	2005	12/23/2005	Drugs@FDA	BLA	125118	BRISTOL MYERS SQUIBB	ORENCIA	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125118	true	125118/001
1UK146T40N	1982	11/10/1982	Drugs@FDA	NDA	018663	CHART MEDCL	CHYMODIACTIN	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018663	true	018663/002
HW8W27HTXX	1996	03/22/1996	Drugs@FDA	NDA	020351	GE HEALTHCARE	VISIPAQUE 320	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020351	true	020351/002
J39976L608	2011	01/14/2011	Drugs@FDA	NDA	201444	HOPE PHARMS	NITHIODOTE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=201444	true	201444/001
J50OIX95QV	1967	07/05/1967	Drugs@FDA	NDA	016151	CNTY LINE PHARMS	UREX	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016151	true	016151/001
GN5XU2DXKV	2008	08/22/2008	Drugs@FDA	BLA	125268	AMGEN	NPLATE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125268	true	125268/001
P0YP7XQ8XB	1976	02/23/1976	Drugs@FDA	NDA	017835	ISO TEX	CHROMALBIN	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017835	true	017835/003
M03GIQ7Z6P	1976	07/21/1976	Drugs@FDA	NDA	017697	BRACCO	KINEVAC	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017697	true	017697/001
53AH36668S	2011	08/26/2011	Drugs@FDA	NDA	202570	PF PRISM CV	XALKORI	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202570	true	202570/002
7NZH2C1T6O	1940	12/31/1940	DeHaen 1940-1975 NMEs			Sharp & Dohme (MSD)	Delvinal		false	Delvinal (1940) Sharp & Dohme (MSD)
0X9PA28K43	2000	04/12/2000	Drugs@FDA	NDA	021119	VALEANT LUXEMBOURG	VISUDYNE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021119	true	021119/001
N8ONU3L3PG	1974	03/25/1974	Drugs@FDA	NDA	017466	SANOFI AVENTIS US	BRICANYL	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017466	true	017466/001
93T0T9GKNU	2012	08/31/2012	Drugs@FDA	NDA	203415	ASTELLAS	XTANDI	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203415	true	203415/001
Q8BIH59O7H	1990	12/26/1990	Drugs@FDA	NDA	019926	EISAI INC	HEXALEN	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019926	true	019926/001
5E8K9I0O4U	1987	10/22/1987	Drugs@FDA	NDA	019537	BAYER HLTHCARE	CIPRO	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019537	true	019537/004
990S25980Y	2008	03/07/2008	Drugs@FDA	NDA	020140	ACROTECH	FUSILEV	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020140	true	020140/003
33X04XA5AT	2006	10/25/2006	Drugs@FDA	NDA	021703	BAXTER HLTHCARE CORP	PRISMASOL BGK 4/0/1.2 IN PLASTIC CONTAINER	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021703	true	021703/015
0K47UL67F2	1995	09/14/1995	Drugs@FDA	NDA	020297	SMITHKLINE BEECHAM	COREG	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020297	true	020297/004
NHW07912O7	1965	04/20/1965	OB NME Appendix 1950-1985	NDA	014696	PARKE DAVIS	PRE-SATE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=014696	true	014696/001
