UNII	MarketingStatus	ProductCategory	MarketDate	InitialYearApproval	ActiveCode	ApprovalAppId	Equiv NDC	NDC	Route	ActiveMoietyName	GenericProductName	URL	Comment
451W47IQ8X		MEDICAL DEVICE			ACTIB			65282-1510		"SODIUM CHLORIDE"	"SODIUM CHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=07bc452d-60fa-4878-a9ba-8424eff31da3	
EC2CNF7XFP		MEDICAL DEVICE			ACTIB			0409-1209		"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	"LIDOCAINE HYDROCHLORIDE ANHYDROUS AND EPINEPHRINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=07bc452d-60fa-4878-a9ba-8424eff31da3	
YKH834O4BH		MEDICAL DEVICE			ACTIB			0409-1209		"EPINEPHRINE"	"LIDOCAINE HYDROCHLORIDE ANHYDROUS AND EPINEPHRINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=07bc452d-60fa-4878-a9ba-8424eff31da3	
YKH834O4BH		MEDICAL DEVICE			ACTIB			0409-7241		"EPINEPHRINE"	"EPINEPHRINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1c700cc5-f3c0-4398-a5cc-12a651996b67	
EC2CNF7XFP		MEDICAL DEVICE			ACTIB			0409-4713		"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1c700cc5-f3c0-4398-a5cc-12a651996b67	
85H0HZU99M		MEDICAL DEVICE			ACTIB			52380-0001		"POVIDONE-IODINE"	"POVIDONE-IODINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1c700cc5-f3c0-4398-a5cc-12a651996b67	
7TQO7W3VT8		MEDICAL DEVICE			ACTIR			0409-1761		"BUPIVACAINE HYDROCHLORIDE"	"BUPIVACAINE HYDROCHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1c700cc5-f3c0-4398-a5cc-12a651996b67	
EC2CNF7XFP		MEDICAL DEVICE			ACTIB			0409-4713		"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3b6692ef-d916-4154-8e85-14fe57272af8	
85H0HZU99M		MEDICAL DEVICE			ACTIB			52380-0001		"POVIDONE-IODINE"	"POVIDONE-IODINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3b6692ef-d916-4154-8e85-14fe57272af8	
451W47IQ8X		MEDICAL DEVICE			ACTIB			65282-1510		"SODIUM CHLORIDE"	"SODIUM CHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3b6692ef-d916-4154-8e85-14fe57272af8	
EC2CNF7XFP		MEDICAL DEVICE			ACTIB			0409-1209		"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	"LIDOCAINE HYDROCHLORIDE ANHYDROUS AND EPINEPHRINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3b6692ef-d916-4154-8e85-14fe57272af8	
YKH834O4BH		MEDICAL DEVICE			ACTIB			0409-1209		"EPINEPHRINE"	"LIDOCAINE HYDROCHLORIDE ANHYDROUS AND EPINEPHRINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3b6692ef-d916-4154-8e85-14fe57272af8	
EC2CNF7XFP		MEDICAL DEVICE			ACTIB			0409-4713		"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=511d5cc0-0e0e-4e07-a9d2-94114c991f79	
85H0HZU99M		MEDICAL DEVICE			ACTIB			52380-0001		"POVIDONE-IODINE"	"POVIDONE-IODINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=511d5cc0-0e0e-4e07-a9d2-94114c991f79	
451W47IQ8X		MEDICAL DEVICE			ACTIB			65282-1510		"SODIUM CHLORIDE"	"SODIUM CHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=511d5cc0-0e0e-4e07-a9d2-94114c991f79	
451W47IQ8X		MEDICAL DEVICE			ACTIB			65282-1510		"SODIUM CHLORIDE"	"SODIUM CHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=fe2a1277-0434-4ffc-af1c-2e8fdaf876d5	
EC2CNF7XFP		MEDICAL DEVICE			ACTIB			0409-4776		"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=fe2a1277-0434-4ffc-af1c-2e8fdaf876d5	
85H0HZU99M		MEDICAL DEVICE			ACTIB			52380-0001		"POVIDONE-IODINE"	"POVIDONE-IODINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=fe2a1277-0434-4ffc-af1c-2e8fdaf876d5	
EC2CNF7XFP		MEDICAL DEVICE			ACTIB			0409-4713		"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2eea3f3a-83e3-486a-96f1-b00895a5a318	
85H0HZU99M		MEDICAL DEVICE			ACTIB			52380-0001		"POVIDONE-IODINE"	"POVIDONE-IODINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2eea3f3a-83e3-486a-96f1-b00895a5a318	
451W47IQ8X		MEDICAL DEVICE			ACTIB			65282-1510		"SODIUM CHLORIDE"	"SODIUM CHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2eea3f3a-83e3-486a-96f1-b00895a5a318	
EC2CNF7XFP		MEDICAL DEVICE			ACTIB			0409-4713		"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=914e6ecf-1c2e-4cd9-af57-c4dd210b8e04	
451W47IQ8X		MEDICAL DEVICE			ACTIB			65282-1510		"SODIUM CHLORIDE"	"SODIUM CHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=914e6ecf-1c2e-4cd9-af57-c4dd210b8e04	
EC2CNF7XFP		MEDICAL DEVICE			ACTIB			0409-4713		"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c730a6e8-a33b-4f6f-bd62-0e1c55ea0fbe	
85H0HZU99M		MEDICAL DEVICE			ACTIB			52380-0001		"POVIDONE-IODINE"	"POVIDONE-IODINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c730a6e8-a33b-4f6f-bd62-0e1c55ea0fbe	
451W47IQ8X		MEDICAL DEVICE			ACTIB			65282-1505		"SODIUM CHLORIDE"	"SODIUM CHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c730a6e8-a33b-4f6f-bd62-0e1c55ea0fbe	
EC2CNF7XFP		MEDICAL DEVICE			ACTIB			0409-4713		"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2107d282-e496-4562-872a-bc86b123bed7	
85H0HZU99M		MEDICAL DEVICE			ACTIB			52380-0001		"POVIDONE-IODINE"	"POVIDONE-IODINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2107d282-e496-4562-872a-bc86b123bed7	
451W47IQ8X		MEDICAL DEVICE			ACTIB			65282-1510		"SODIUM CHLORIDE"	"SODIUM CHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2107d282-e496-4562-872a-bc86b123bed7	
EC2CNF7XFP		MEDICAL DEVICE			ACTIB			0409-1209		"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	"LIDOCAINE HYDROCHLORIDE ANHYDROUS AND EPINEPHRINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2107d282-e496-4562-872a-bc86b123bed7	
YKH834O4BH		MEDICAL DEVICE			ACTIB			0409-1209		"EPINEPHRINE"	"LIDOCAINE HYDROCHLORIDE ANHYDROUS AND EPINEPHRINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2107d282-e496-4562-872a-bc86b123bed7	
EC2CNF7XFP		MEDICAL DEVICE			ACTIB			0409-4713		"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=29af180d-b45e-4d5d-9ed0-0b7767e148f8	
85H0HZU99M		MEDICAL DEVICE			ACTIB			52380-0001		"POVIDONE-IODINE"	"POVIDONE-IODINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=29af180d-b45e-4d5d-9ed0-0b7767e148f8	
85H0HZU99M		MEDICAL DEVICE			ACTIB			52380-0001		"POVIDONE-IODINE"	"POVIDONE-IODINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=367f8239-8611-4b7e-94fe-e83040593fef	
EC2CNF7XFP		MEDICAL DEVICE			ACTIB			0409-4713		"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=412190cd-51e3-481e-b4a6-2ddb5729021e	
451W47IQ8X		MEDICAL DEVICE			ACTIB			65282-1510		"SODIUM CHLORIDE"	"SODIUM CHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=412190cd-51e3-481e-b4a6-2ddb5729021e	
451W47IQ8X		MEDICAL DEVICE			ACTIB			65282-1510		"SODIUM CHLORIDE"	"SODIUM CHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=52a327b6-2bc3-4957-b409-ea3ce1dd8f2c	
EC2CNF7XFP		MEDICAL DEVICE			ACTIB			0409-4713		"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=52a327b6-2bc3-4957-b409-ea3ce1dd8f2c	
7TQO7W3VT8		MEDICAL DEVICE			ACTIB			0409-1158		"BUPIVACAINE HYDROCHLORIDE"	"BUPIVACAINE HYDROCHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=52a327b6-2bc3-4957-b409-ea3ce1dd8f2c	
85H0HZU99M		MEDICAL DEVICE			ACTIB			52380-0001		"POVIDONE-IODINE"	"POVIDONE-IODINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=52a327b6-2bc3-4957-b409-ea3ce1dd8f2c	
EC2CNF7XFP		MEDICAL DEVICE			ACTIB			0409-4713		"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5df1a4e1-97eb-4a4d-9667-068f1086b429	
85H0HZU99M		MEDICAL DEVICE			ACTIB			52380-0001		"POVIDONE-IODINE"	"POVIDONE-IODINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5df1a4e1-97eb-4a4d-9667-068f1086b429	
451W47IQ8X		MEDICAL DEVICE			ACTIB			65282-1510		"SODIUM CHLORIDE"	"SODIUM CHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5df1a4e1-97eb-4a4d-9667-068f1086b429	
85H0HZU99M		MEDICAL DEVICE			ACTIB			52380-0001		"POVIDONE-IODINE"	"POVIDONE-IODINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=72d28b80-4dc6-478d-b3ae-79c92bd2be66	
EC2CNF7XFP		MEDICAL DEVICE			ACTIB			0409-4713		"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8baff42f-c8e2-4df7-a02f-87fc311a7d39	
85H0HZU99M		MEDICAL DEVICE			ACTIB			52380-0001		"POVIDONE-IODINE"	"POVIDONE-IODINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8baff42f-c8e2-4df7-a02f-87fc311a7d39	
EC2CNF7XFP		MEDICAL DEVICE			ACTIB			0409-4713		"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8e5ddbc3-39db-4342-a98b-ec84167bd43f	
85H0HZU99M		MEDICAL DEVICE			ACTIB			52380-0001		"POVIDONE-IODINE"	"POVIDONE-IODINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8e5ddbc3-39db-4342-a98b-ec84167bd43f	
451W47IQ8X		MEDICAL DEVICE			ACTIB			65282-1510		"SODIUM CHLORIDE"	"SODIUM CHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8e5ddbc3-39db-4342-a98b-ec84167bd43f	
EC2CNF7XFP		MEDICAL DEVICE			ACTIB			0409-4713		"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=bc8f2ef0-2d5b-41a7-856e-55a32a147ccc	
451W47IQ8X		MEDICAL DEVICE			ACTIB			65282-1510		"SODIUM CHLORIDE"	"SODIUM CHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=bc8f2ef0-2d5b-41a7-856e-55a32a147ccc	
85H0HZU99M		MEDICAL DEVICE			ACTIB			52380-0001		"POVIDONE-IODINE"	"POVIDONE-IODINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cea46603-b903-4549-96cc-fb233a3e4070	
451W47IQ8X		MEDICAL DEVICE			ACTIB			65282-1510		"SODIUM CHLORIDE"	"SODIUM CHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cea46603-b903-4549-96cc-fb233a3e4070	
EC2CNF7XFP		MEDICAL DEVICE			ACTIB			0409-1209		"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	"LIDOCAINE HYDROCHLORIDE ANHYDROUS AND EPINEPHRINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cea46603-b903-4549-96cc-fb233a3e4070	
YKH834O4BH		MEDICAL DEVICE			ACTIB			0409-1209		"EPINEPHRINE"	"LIDOCAINE HYDROCHLORIDE ANHYDROUS AND EPINEPHRINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cea46603-b903-4549-96cc-fb233a3e4070	
85H0HZU99M		MEDICAL DEVICE			ACTIB			52380-0001		"POVIDONE-IODINE"	"POVIDONE-IODINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e3da61c8-fbfb-45a6-97ed-cb985306c233	
85H0HZU99M		MEDICAL DEVICE			ACTIB			52380-0001		"POVIDONE-IODINE"	"POVIDONE-IODINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=015e8dae-9f28-411a-8f02-b23a5b141eaa	
YKH834O4BH		MEDICAL DEVICE			ACTIB			0409-7241		"EPINEPHRINE"	"EPINEPHRINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=09156429-0163-4819-bfb0-19b412e905cb	
EC2CNF7XFP		MEDICAL DEVICE			ACTIB			0409-4713		"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=09156429-0163-4819-bfb0-19b412e905cb	
85H0HZU99M		MEDICAL DEVICE			ACTIB			52380-0001		"POVIDONE-IODINE"	"POVIDONE-IODINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=09156429-0163-4819-bfb0-19b412e905cb	
7TQO7W3VT8		MEDICAL DEVICE			ACTIB			0409-3613		"BUPIVACAINE HYDROCHLORIDE"	"BUPIVACAINE HYDROCHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=09156429-0163-4819-bfb0-19b412e905cb	
EC2CNF7XFP		MEDICAL DEVICE			ACTIB			0409-4713		"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0dcf06ad-fa36-4794-b47f-0d5109fb43dc	
85H0HZU99M		MEDICAL DEVICE			ACTIB			52380-0001		"POVIDONE-IODINE"	"POVIDONE-IODINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0dcf06ad-fa36-4794-b47f-0d5109fb43dc	
85H0HZU99M		MEDICAL DEVICE			ACTIB			52380-0001		"POVIDONE-IODINE"	"POVIDONE-IODINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3352d8bc-7fcf-4874-978f-f774f393a28d	
451W47IQ8X		MEDICAL DEVICE			ACTIB			65282-1510		"SODIUM CHLORIDE"	"SODIUM CHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3352d8bc-7fcf-4874-978f-f774f393a28d	
EC2CNF7XFP		MEDICAL DEVICE			ACTIB			0409-4713		"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c68de54-acce-4316-b46c-5462f2328e0f	
85H0HZU99M		MEDICAL DEVICE			ACTIB			52380-0001		"POVIDONE-IODINE"	"POVIDONE-IODINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c68de54-acce-4316-b46c-5462f2328e0f	
451W47IQ8X		MEDICAL DEVICE			ACTIB			65282-1505		"SODIUM CHLORIDE"	"SODIUM CHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c68de54-acce-4316-b46c-5462f2328e0f	
85H0HZU99M		MEDICAL DEVICE			ACTIB			52380-0026		"POVIDONE-IODINE"	"POVIDONE-IODINE OINTMENT"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c68de54-acce-4316-b46c-5462f2328e0f	
YKH834O4BH		MEDICAL DEVICE			ACTIB			0409-7241		"EPINEPHRINE"	"EPINEPHRINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=83787083-2e9c-4b19-8858-08473e90a747	
EC2CNF7XFP		MEDICAL DEVICE			ACTIB			0409-4713		"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=83787083-2e9c-4b19-8858-08473e90a747	
85H0HZU99M		MEDICAL DEVICE			ACTIB			52380-0001		"POVIDONE-IODINE"	"POVIDONE-IODINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=83787083-2e9c-4b19-8858-08473e90a747	
451W47IQ8X		MEDICAL DEVICE			ACTIB			65282-1510		"SODIUM CHLORIDE"	"SODIUM CHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=83787083-2e9c-4b19-8858-08473e90a747	
85H0HZU99M		MEDICAL DEVICE			ACTIB			52380-0001		"POVIDONE-IODINE"	"POVIDONE-IODINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8503b0ae-223d-4eb6-8262-808968891a88	
85H0HZU99M		MEDICAL DEVICE			ACTIB			52380-0001		"POVIDONE-IODINE"	"POVIDONE-IODINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=95be5ff5-98df-4038-aa67-ac04900bfab5	
EC2CNF7XFP		MEDICAL DEVICE			ACTIB			0409-4713		"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=fa2b99f9-715f-45e0-8fea-4b376481edc1	
85H0HZU99M		MEDICAL DEVICE			ACTIB			52380-0001		"POVIDONE-IODINE"	"POVIDONE-IODINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=fa2b99f9-715f-45e0-8fea-4b376481edc1	
451W47IQ8X		MEDICAL DEVICE			ACTIB			65282-1510		"SODIUM CHLORIDE"	"SODIUM CHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=fa2b99f9-715f-45e0-8fea-4b376481edc1	
EC2CNF7XFP		MEDICAL DEVICE			ACTIB			0409-1209		"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	"LIDOCAINE HYDROCHLORIDE ANHYDROUS AND EPINEPHRINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=fa2b99f9-715f-45e0-8fea-4b376481edc1	
YKH834O4BH		MEDICAL DEVICE			ACTIB			0409-1209		"EPINEPHRINE"	"LIDOCAINE HYDROCHLORIDE ANHYDROUS AND EPINEPHRINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=fa2b99f9-715f-45e0-8fea-4b376481edc1	
85H0HZU99M		MEDICAL DEVICE			ACTIB			52380-0001		"POVIDONE-IODINE"	"POVIDONE-IODINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=26ee84ac-5fd7-484a-a1c6-186cdf6ed15d	
EC2CNF7XFP		MEDICAL DEVICE			ACTIB			0409-4713		"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2944ba2a-16d2-4e22-969c-058ba68ae28f	
85H0HZU99M		MEDICAL DEVICE			ACTIB			52380-0001		"POVIDONE-IODINE"	"POVIDONE-IODINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2944ba2a-16d2-4e22-969c-058ba68ae28f	
451W47IQ8X		MEDICAL DEVICE			ACTIB			65282-1510		"SODIUM CHLORIDE"	"SODIUM CHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2944ba2a-16d2-4e22-969c-058ba68ae28f	
EC2CNF7XFP		MEDICAL DEVICE			ACTIB			0409-1209		"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	"LIDOCAINE HYDROCHLORIDE ANHYDROUS AND EPINEPHRINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2944ba2a-16d2-4e22-969c-058ba68ae28f	
YKH834O4BH		MEDICAL DEVICE			ACTIB			0409-1209		"EPINEPHRINE"	"LIDOCAINE HYDROCHLORIDE ANHYDROUS AND EPINEPHRINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2944ba2a-16d2-4e22-969c-058ba68ae28f	
EC2CNF7XFP		MEDICAL DEVICE			ACTIB			0409-4713		"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4bc7caaa-eb45-4c21-862d-17812711d04a	
451W47IQ8X		MEDICAL DEVICE			ACTIB			65282-1510		"SODIUM CHLORIDE"	"SODIUM CHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4bc7caaa-eb45-4c21-862d-17812711d04a	
6E43AWY083		MEDICAL DEVICE			ACTIB			17518-011		"IODINE POVACRYLEX"	"IODINE POVACRYLEX AND ISOPROPYL ALCOHOL"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4bc7caaa-eb45-4c21-862d-17812711d04a	
ND2M416302		MEDICAL DEVICE			ACTIB			17518-011		"ISOPROPYL ALCOHOL"	"IODINE POVACRYLEX AND ISOPROPYL ALCOHOL"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4bc7caaa-eb45-4c21-862d-17812711d04a	
YKH834O4BH		MEDICAL DEVICE			ACTIB			0409-7241		"EPINEPHRINE"	"EPINEPHRINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5d3aa5a3-4f70-409a-ab17-6de321c7f0ff	
EC2CNF7XFP		MEDICAL DEVICE			ACTIB			0409-4713		"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5d3aa5a3-4f70-409a-ab17-6de321c7f0ff	
85H0HZU99M		MEDICAL DEVICE			ACTIB			52380-0001		"POVIDONE-IODINE"	"POVIDONE-IODINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5d3aa5a3-4f70-409a-ab17-6de321c7f0ff	
451W47IQ8X		MEDICAL DEVICE			ACTIB			65282-1510		"SODIUM CHLORIDE"	"SODIUM CHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5d3aa5a3-4f70-409a-ab17-6de321c7f0ff	
EC2CNF7XFP		MEDICAL DEVICE			ACTIB			0409-1209		"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	"LIDOCAINE HYDROCHLORIDE ANHYDROUS AND EPINEPHRINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5d3aa5a3-4f70-409a-ab17-6de321c7f0ff	
YKH834O4BH		MEDICAL DEVICE			ACTIB			0409-1209		"EPINEPHRINE"	"LIDOCAINE HYDROCHLORIDE ANHYDROUS AND EPINEPHRINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5d3aa5a3-4f70-409a-ab17-6de321c7f0ff	
EC2CNF7XFP		MEDICAL DEVICE			ACTIB			0409-4713		"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e123ca7f-4e1a-4f1f-bb80-afaad820bf55	
85H0HZU99M		MEDICAL DEVICE			ACTIB			52380-0001		"POVIDONE-IODINE"	"POVIDONE-IODINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e123ca7f-4e1a-4f1f-bb80-afaad820bf55	
451W47IQ8X		MEDICAL DEVICE			ACTIB			65282-1510		"SODIUM CHLORIDE"	"SODIUM CHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e123ca7f-4e1a-4f1f-bb80-afaad820bf55	
EC2CNF7XFP		MEDICAL DEVICE			ACTIB			0409-1209		"LIDOCAINE HYDROCHLORIDE ANHYDROUS"	"LIDOCAINE HYDROCHLORIDE ANHYDROUS AND EPINEPHRINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e123ca7f-4e1a-4f1f-bb80-afaad820bf55	
