UNII	Approval	Year	Unknown	Comment	Date	Date Method
N3PA6559FT	Approval Year	2001		Application:NDA021153 ASTRAZENECA PHARMS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021153	02/20/2001	Drugs@FDA
5QB0T2IUN0	Approval Year	1983		Application:NDA018685 SANOFI AVENTIS US https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018685	12/09/1983	Drugs@FDA
0J48LPH2TH	Approval Year	1959		Application:NDA011793 NOVARTIS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011793	02/12/1959	Drugs@FDA
Q42T66VG0C	Approval Year	1943		Application:ANDA060074 PFIZER https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=060074	12/31/1943	Drugs@FDA
808UI9MS5K	Approval Year	2014		Application:NDA021883 ALLERGAN SALES LLC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021883	05/23/2014	Drugs@FDA
52CMI0WC3Y	Approval Year	2016		Application:BLA761034 GENENTECH INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=761034	05/18/2016	Drugs@FDA
4F05V145YR	Approval Year	1969		Application:NDA013731 GE HEALTHCARE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=013731	10/24/1969	Drugs@FDA
YI7VU623SF	Approval Year	1989		Application:NDA019627 FRESENIUS KABI USA https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019627	10/02/1989	Drugs@FDA
WJ6CA3ZU8B	Approval Year	2013		Application:NDA204671 GILEAD SCIENCES INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=204671	12/06/2013	Drugs@FDA
SHS4PU80D9	Approval Year	2014		Application:NDA205677 VANDA PHARMS INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=205677	01/31/2014	Drugs@FDA
M312JJ6Z32	Approval Year	1994		Application:NDA020314 MALLINKRODT NUCLEAR https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020314	06/02/1994	Drugs@FDA
82VFR53I78	Approval Year	2002		Application:NDA021436 OTSUKA https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021436	11/15/2002	Drugs@FDA
P6708E7555	Approval Year	1973		Application:NDA017098 MALLINCKRODT https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017098	05/07/1973	Drugs@FDA
Q40Q9N063P	Approval Year	1960		Application:NDA012179 HI TECH PHARMA https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012179	05/17/1960	Drugs@FDA
E3B2GI648A	Approval Year	2011		Application:BLA125288 BRISTOL MYERS SQUIBB https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125288	06/15/2011	Drugs@FDA
84MI6OYN4Z	Approval Year	2012		Application:NDA203585 TEVA PHARMS INTL https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203585	10/26/2012	Drugs@FDA
53QOG569E0	Approval Year	1973		Application:NDA016402 BOEHRINGER INGELHEIM https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016402	07/31/1973	Drugs@FDA
Q30VCC064M	Approval Year	1975		Application:NDA017415 [Approval Date Uncertain] PARKE DAVIS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017415	07/30/1975	PREDICTED
21807M87J2	Approval Year	1956		Application:NDA010347 BRISTOL MYERS SQUIBB https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=010347	03/13/1956	OB NME Appendix 1950-1985
1ULL0QJ8UC	Approval Year	2014		Application:NDA202293 ASTRAZENECA AB https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202293	01/08/2014	Drugs@FDA
74O62BB01U	Approval Year	2016		Application:NDA208471 SANOFI-AVENTIS US https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208471	07/27/2016	Drugs@FDA
6702D36OG5	Approval Year	1998		Application:NDA020819 ABBVIE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020819	04/17/1998	Drugs@FDA
QX3KXL1ZA2	Approval Year	1998		Application:NDA020763 GLAXOSMITHKLINE LLC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020763	02/10/1998	Drugs@FDA
6EW75241VU	Approval Year	1973		Application:NDA017243 MALLINKRODT NUCLEAR https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017243	10/02/1973	Drugs@FDA
D933668QVX	Approval Year	2000		Application:NDA020986 NOVO NORDISK INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020986	06/07/2000	Drugs@FDA
8IHI69PQTC	Approval Year	2013		Application:NDA202207 CARDINAL HEALTH 414 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202207	03/13/2013	Drugs@FDA
57Y76R9ATQ	Approval Year	1976		Application:NDA017581 ATNAHS PHARMA US https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017581	03/11/1976	Drugs@FDA
L1M1U2HC31	Approval Year	1997		Application:NDA020695 OTSUKA https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020695	11/06/1997	Drugs@FDA
R5H8897N95	Approval Year	1984		Application:NDA018686 SCHERING https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018686	03/01/1984	OB NME Appendix 1950-1985
ENR1LLB0FP	Approval Year	1978		Application:NDA017922 FERRING PHARMS INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017922	02/21/1978	Drugs@FDA
SI86V6QNEG	Approval Year	1974		Application:NDA017556 SUN PHARM INDS INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017556	11/27/1974	Drugs@FDA
5Y9QQM372Q	Approval Year	1975		Application:NDA017646 SERONO https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017646	08/22/1975	Drugs@FDA
16O34995MB	Approval Year	1968		Application:NDA016666 MALLINCKRODT https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016666	05/24/1968	Drugs@FDA
J177FOW5JL	Approval Year	2001		Application:NDA021345 MYLAN IRELAND LTD https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021345	12/07/2001	Drugs@FDA
70JE2N95KR	Approval Year	2005		Application:NDA021821 PF PRISM CV https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021821	06/15/2005	Drugs@FDA
8H8Z5UER66	Approval Year	1970		Application:NDA016860 NOVEN THERAP https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016860	04/06/1970	Drugs@FDA
I5I8VB78VT	Approval Year	2018		Application:BLA761077 AMGEN INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=761077	05/17/2018	Drugs@FDA
91X1KLU43E	Approval Year	2009		Application:BLA125289 CENTOCOR ORTHO BIOTECH INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125289	04/24/2009	Drugs@FDA
B72HH48FLU	Approval Year	1998		Application:BLA103772 CENTOCOR INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103772	08/24/1998	Drugs@FDA
242Z0PM79Y	Approval Year	1960		Application:NDA012382 WEST-WARD PHARMS INT https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012382	12/05/1960	Drugs@FDA
0J9L7J6V8C	Approval Year	2005		Application:NDA021862 NOVARTIS PHARMS CORP https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021862	08/19/2005	Drugs@FDA
21925K482H	Approval Year	1959		Application:NDA011792 MYLAN SPECIALITY LP https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011792	04/09/1959	Drugs@FDA
R02XOT8V8I	Approval Year	2018		Application:NDA207223 BIOCODEX SA https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=207223	08/20/2018	Drugs@FDA
M5681Q5F9P	Approval Year	2009		Application:NDA022363 KOWA CO https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022363	08/03/2009	Drugs@FDA
0T2EF4JQTU	Approval Year	1993		Application:NDA019650 FOREST LABS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019650	09/17/1993	Drugs@FDA
UYE4T5I70X	Approval Year	2009		Application:NDA022287 TAKEDA PHARMS USA https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022287	01/30/2009	Drugs@FDA
1C6V77QF41	Approval Year	2000		Application:NDA021163 SANDOZ INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021163	05/18/2000	Drugs@FDA
SLF0D9077S	Approval Year	1950		Application:ANDA060869 PROTER https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=060869	12/31/1950	Drugs@FDA
0199MV609F	Approval Year	1992		Application:NDA020131 BRACCO https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020131	11/16/1992	Drugs@FDA
41UD74L59M	Approval Year	2013		Application:NDA201292 BOEHRINGER INGELHEIM https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=201292	07/12/2013	Drugs@FDA
AB6MNQ6J6L	Approval Year	1971		Application:ANDA080516 ELKINS SINN https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=080516	11/16/1971	Drugs@FDA
P7WI8UL647	Approval Year	2001		Application:NDA020920 SCIOS LLC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020920	08/10/2001	Drugs@FDA
K418KG2GET	Approval Year	2014		Application:NDA205755 NOVARTIS PHARMS CORP https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=205755	04/29/2014	Drugs@FDA
ELK3V90G6C	Approval Year	2003		Application:BLA125036  https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125036	01/30/2003	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125036
H0DE420U8G	Approval Year	1958		Application:NDA011300 ORTHO MCNEIL PHARM https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011300	02/12/1958	OB NME Appendix 1950-1993
G42ZU72N5G	Approval Year	1966		Application:NDA050298 [Approval Date Uncertain] GLAXOSMITHKLINE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050298	05/25/1966	PREDICTED
97HLQ82NGL	Approval Year	2014		Application:NDA205436 CUBIST PHARMS LLC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=205436	06/20/2014	Drugs@FDA
90ENL74SIG	Approval Year	2017		Application:NDA207145 US WORLDMEDS LLC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=207145	03/21/2017	Drugs@FDA
E4GA8884NN	Approval Year	1971		Application:NDA016822 B BRAUN https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016822	09/24/1971	Drugs@FDA
455E0S048W	Approval Year	1963		Application:NDA013264 LEDERLE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=013264	04/10/1963	Drugs@FDA
72W71I16EG	Approval Year	2003		Application:NDA021385 VALEANT LUXEMBOURG https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021385	12/10/2003	Drugs@FDA
84F6U3J2R6	Approval Year	1993		Application:NDA020123 GE HEALTHCARE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020123	01/08/1993	Drugs@FDA
SE2KH7T06F	Approval Year	2013		Application:BLA125427 GENENTECH https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125427	02/22/2013	Drugs@FDA
FEN504330V	Approval Year	1979		Application:NDA018063 US WORLDMEDS LLC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018063	12/10/1979	Drugs@FDA
TK8ERE8P56	Approval Year	2017		Application:NDA209092 NOVARTIS PHARMS CORP https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=209092	03/13/2017	Drugs@FDA
VZ8RRZ51VK	Approval Year	1975		Application:NDA050477 LILLY https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050477	06/11/1975	Drugs@FDA
F7K5MP217W	Approval Year	1991		Application:NDA019961 CHAPTER 7 TRUSTEE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019961	01/17/1991	Drugs@FDA
89B59H32VN	Approval Year	1973		Application:NDA050446 [Approval Date Uncertain] APOTHECON https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050446	08/04/1973	PREDICTED
WK2XYI10QM	Approval Year	1974		Application:NDA017463 MCNEIL CONSUMER https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017463	09/19/1974	Drugs@FDA
WYQ7N0BPYC	Approval Year	1963		Application:NDA013601 APOTHECON https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=013601	09/14/1963	Drugs@FDA
F64QU97QCR	Approval Year	1974		Application:NDA017443 PAR STERILE PRODUCTS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017443	01/15/1974	Drugs@FDA
6AI06C00GW	Approval Year	1996		Application:NDA020397 COVIS PHARMA BV https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020397	11/27/1996	Drugs@FDA
K0U68Q2TXA	Approval Year	1950		Application:NDA007504 SANOFI AVENTIS US https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=007504	07/03/1950	Drugs@FDA
1CC1JFE158	Approval Year	1964		Application:NDA050682 RECORDATI RARE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050682	12/10/1964	Drugs@FDA
44YRR34555	Approval Year	1999		Application:NDA021035 UCB INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021035	11/30/1999	Drugs@FDA
GNN1DV99GX	Approval Year	1970		Application:NDA019853 ATON https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019853	12/04/1970	Drugs@FDA
16CHD79MIX	Approval Year	1962		Application:NDA013295 LIEBEL-FLARSHEIM https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=013295	08/16/1962	Drugs@FDA
ND2M416302	Approval Year	2000		Application:NDA020832 BECTON DICKINSON CO https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020832	07/14/2000	Drugs@FDA
W486SJ5824	Approval Year	2003		Application:NDA021320 SPECIALITY EUROPEAN https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021320	11/25/2003	Drugs@FDA
ER5I1W795A	Approval Year	1987		Application:NDA019530 B BRAUN https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019530	12/23/1987	Drugs@FDA
TLA7312TOI	Approval Year	2014		Application:NDA204677 PIRAMAL IMAGING https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=204677	03/19/2014	Drugs@FDA
699121PHCA	Approval Year	1996		Application:NDA020449 SANOFI AVENTIS US https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020449	05/14/1996	Drugs@FDA
S61K3P7B2V	Approval Year	1947		Application:NDA021078 GLAXOSMITHKLINE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021078	12/31/1947	Drugs@FDA
L11651398J	Approval Year	1959		Application:NDA006470 [Approval Date Uncertain] LILLY https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=006470	08/06/1959	PREDICTED
K6BUU8J72P	Approval Year	2017		Application:NDA209394 ABBVIE INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=209394	08/03/2017	Drugs@FDA
U0JZ726775	Approval Year	2003		Application:NDA021271 VALEANT PHARMS NORTH https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021271	04/04/2003	Drugs@FDA
971Z4W1S09	Approval Year	1990		Application:NDA019785 LANTHEUS MEDCL https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019785	12/21/1990	Drugs@FDA
PVI5M0M1GW	Approval Year	1991		Application:BLA103353 AMGEN https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103353	02/20/1991	Drugs@FDA
24T2A1DOYB	Approval Year	2012		Application:NDA203085 BAYER HLTHCARE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203085	09/27/2012	Drugs@FDA
JUT23379TN	Approval Year	1984		Application:NDA018700 SANOFI AVENTIS US https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018700	07/31/1984	Drugs@FDA
KHS0AZ4JVK	Approval Year	1976		Application:NDA017534 ALLERGAN SALES LLC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017534	05/04/1976	Drugs@FDA
U4VJ29L7BQ	Approval Year	1954		Application:NDA009048 VALEANT PHARM INTL https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=009048	12/03/1954	Drugs@FDA
B7IN85G1HY	Approval Year	1973		Application:NDA017434 PHARMACIA AND UPJOHN https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017434	11/26/1973	OB NME Appendix 1950-1985
L3JE09KZ2F	Approval Year	1995		Application:NDA020628 HOFFMANN LA ROCHE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020628	12/06/1995	Drugs@FDA
75O9XHA4TU	Approval Year	2000		Application:NDA021114 ALCON PHARMS LTD https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021114	02/23/2000	Drugs@FDA
NW1291F1W8	Approval Year	1990		Application:NDA019668 PFIZER https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019668	11/02/1990	Drugs@FDA
9842X06Q6M	Approval Year	1961		Application:NDA012657 SCHERING https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012657	04/17/1961	Drugs@FDA
RZD65TSM9U	Approval Year	2003		Application:BLA103979 GENZYME https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103979	04/24/2003	Drugs@FDA
OL961R6O2C	Approval Year	1991		Application:NDA019834 ASTRAZENECA https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019834	07/25/1991	Drugs@FDA
KXG2PJ551I	Approval Year	2017		Application:BLA761049 EMD SERONO INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=761049	03/23/2017	Drugs@FDA
59H4FCV1TF	Approval Year	1994		Application:NDA020152 BRISTOL MYERS SQUIBB https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020152	12/22/1994	Drugs@FDA
ITX08688JL	Approval Year	1950		Application:NDA007529 LILLY https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=007529	07/12/1950	Drugs@FDA
ULS5I8J03O	Approval Year	1990		Application:NDA019715 MYLAN SPECIALITY LP https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019715	07/31/1990	Drugs@FDA
1801D76STL	Approval Year	1995		Application:NDA050678 LILLY RES LABS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050678	06/19/1995	Drugs@FDA
2C09NV773M	Approval Year	1999		Application:NDA021079 SANTEN https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021079	09/24/1999	Drugs@FDA
