Structure Image,INN Record,Substance Name,Proposed PDF,Proposed List,Recommended PDF,Recommended List
https://mednet-communities.net/inn/db/media/chemdraw/0613.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=613,dimepheptanol,https://mednet-communities.net/inn/db/media/docs/p-innlist5.pdf,5,https://mednet-communities.net/inn/db/media/docs/r-innlist4.pdf,4
https://mednet-communities.net/inn/db/media/chemdraw/0614.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=614,forminitrazole,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0615.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=615,carbutamide,https://mednet-communities.net/inn/db/media/docs/p-innlist36.pdf,36,https://mednet-communities.net/inn/db/media/docs/r-innlist17.pdf,17
https://mednet-communities.net/inn/db/media/chemdraw/0616.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=616,acetaminosalol,https://mednet-communities.net/inn/db/media/docs/p-innlist1.pdf,1,https://mednet-communities.net/inn/db/media/docs/r-innlist1.pdf,1
https://mednet-communities.net/inn/db/media/chemdraw/0618.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=618,histapyrrodine,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0619.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=619,dicycloverine,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0621.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=621,broparestrol,https://mednet-communities.net/inn/db/media/docs/p-innlist8.pdf,8,https://mednet-communities.net/inn/db/media/docs/r-innlist4.pdf,4
,https://mednet-communities.net/inn/db/ViewINN.aspx?i=622,streptodornase,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3,,
,https://mednet-communities.net/inn/db/ViewINN.aspx?i=623,streptokinase,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0624.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=624,fluoxymesterone,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0625.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=625,captodiame,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6
https://mednet-communities.net/inn/db/media/chemdraw/0626.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=626,paracetamol,https://mednet-communities.net/inn/db/media/docs/p-innlist8.pdf,8,https://mednet-communities.net/inn/db/media/docs/r-innlist4.pdf,4
https://mednet-communities.net/inn/db/media/chemdraw/0627.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=627,ambucetamide,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0629.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=629,piperidolate,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0630.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=630,glycine,https://mednet-communities.net/inn/db/media/docs/p-innlist58.pdf,58
https://mednet-communities.net/inn/db/media/chemdraw/0632.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=632,noscapine,https://mednet-communities.net/inn/db/media/docs/p-innlist7.pdf,7,https://mednet-communities.net/inn/db/media/docs/r-innlist18.pdf,18
https://mednet-communities.net/inn/db/media/chemdraw/0633.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=633,hydroxyprogesterone caproate,https://mednet-communities.net/inn/db/media/docs/p-innlist8.pdf,8,https://mednet-communities.net/inn/db/media/docs/r-innlist4.pdf,4
https://mednet-communities.net/inn/db/media/chemdraw/0636.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=636,chlorothiazide,https://mednet-communities.net/inn/db/media/docs/p-innlist8.pdf,8,https://mednet-communities.net/inn/db/media/docs/r-innlist4.pdf,4
https://mednet-communities.net/inn/db/media/chemdraw/0637.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=637,perphenazine,https://mednet-communities.net/inn/db/media/docs/p-innlist8.pdf,8,https://mednet-communities.net/inn/db/media/docs/r-innlist4.pdf,4
https://mednet-communities.net/inn/db/media/chemdraw/0638.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=638,phenaglycodol,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0639.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=639,diclofenamide,https://mednet-communities.net/inn/db/media/docs/p-innlist13.pdf,13,https://mednet-communities.net/inn/db/media/docs/r-innlist5.pdf,5
https://mednet-communities.net/inn/db/media/chemdraw/0640.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=640,dyclonine,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0642.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=642,promoxolane,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0643.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=643,phenamazoline,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0644.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=644,phenyltoloxamine,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0645.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=645,dipyrocetyl,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0647.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=647,nitricholine perchlorate,https://mednet-communities.net/inn/db/media/docs/p-innlist110.pdf,110,https://mednet-communities.net/inn/db/media/docs/r-innlist71.pdf,71
https://mednet-communities.net/inn/db/media/chemdraw/0648.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=648,pheneturide,https://mednet-communities.net/inn/db/media/docs/p-innlist42.pdf,42,https://mednet-communities.net/inn/db/media/docs/r-innlist20.pdf,20
https://mednet-communities.net/inn/db/media/chemdraw/0650.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=650,amisometradine,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0651.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=651,benzonatate,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0652.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=652,pipenzolate bromide,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0653.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=653,liothyronine,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0654.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=654,acetylmethadol,https://mednet-communities.net/inn/db/media/docs/p-innlist5.pdf,5,https://mednet-communities.net/inn/db/media/docs/r-innlist2.pdf,2
https://mednet-communities.net/inn/db/media/chemdraw/0655.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=655,azacyclonol,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0656.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=656,deserpidine,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0657.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=657,florantyrone,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0658.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=658,orphenadrine,https://mednet-communities.net/inn/db/media/docs/p-innlist8.pdf,8,https://mednet-communities.net/inn/db/media/docs/r-innlist4.pdf,4
https://mednet-communities.net/inn/db/media/chemdraw/0659.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=659,cyclomethycaine,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0660.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=660,ethotoin,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0661.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=661,amolanone,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6
https://mednet-communities.net/inn/db/media/chemdraw/0662.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=662,ecothiopate iodide,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0663.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=663,glucurolactone,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0664.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=664,norethandrolone,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0665.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=665,oleandomycin,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0667.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=667,acepromazine,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0668.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=668,cryofluorane,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0669.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=669,bietamiverine,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0671.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=671,thiocolchicoside,https://mednet-communities.net/inn/db/media/docs/p-innlist8.pdf,8,https://mednet-communities.net/inn/db/media/docs/r-innlist25.pdf,25
https://mednet-communities.net/inn/db/media/chemdraw/0672.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=672,hexocyclium metilsulfate,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0673.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=673,crotamiton,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0674.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=674,dichlorophen,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0675.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=675,morpheridine,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
,https://mednet-communities.net/inn/db/ViewINN.aspx?i=676,ostreogrycin,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0677.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=677,oxeladin,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0678.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=678,thenalidine,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
,https://mednet-communities.net/inn/db/ViewINN.aspx?i=679,thyrotrophin,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist18.pdf,18
https://mednet-communities.net/inn/db/media/chemdraw/0680.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=680,vancomycin,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0683.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=683,rescinnamine,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
,https://mednet-communities.net/inn/db/ViewINN.aspx?i=684,streptovarycin,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0686.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=686,hydrocortamate,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0687.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=687,norethisterone,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6
https://mednet-communities.net/inn/db/media/chemdraw/0688.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=688,homarylamine,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0689.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=689,isothipendyl,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0690.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=690,calcium folinate,https://mednet-communities.net/inn/db/media/docs/p-innlist22.pdf,22,https://mednet-communities.net/inn/db/media/docs/r-innlist10.pdf,10
https://mednet-communities.net/inn/db/media/chemdraw/0691.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=691,prothipendyl,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0692.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=692,chlordimorine,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0693.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=693,nidroxyzone,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0694.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=694,dimethoxanate,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0695.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=695,diphenylpyraline,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist3.pdf,3
https://mednet-communities.net/inn/db/media/chemdraw/0697.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=697,halothane,https://mednet-communities.net/inn/db/media/docs/p-innlist6.pdf,6,https://mednet-communities.net/inn/db/media/docs/r-innlist17.pdf,17
