UNII	Approval	Year	Unknown	Comment	Date	Date Method
6X9OC3H4II	Approval Year	1976		Application:NDA017690 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017690	12/28/1976	DRUGS@FDA SUBMISSION
O408N561GF	Approval Year	1961		Application:NDA011909 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011909	6/9/1961	DRUGS@FDA SUBMISSION
5SEH9X1D1D	Approval Year	1960		Application:NDA012380 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012380	11/2/1960	DRUGS@FDA SUBMISSION
NQO8R319LY	Approval Year	1967		Application:NDA016033 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016033	4/5/1967	DRUGS@FDA SUBMISSION
3C5ORO99TY	Approval Year	1948		Application:NDA005914 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=005914	2/19/1948	DRUGS@FDA SUBMISSION
N8ONU3L3PG	Approval Year	1974		Application:NDA017466 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017466	3/25/1974	DRUGS@FDA SUBMISSION
58H6RWO52I	Approval Year	1948		Application:ANDA060733 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=060733	7/29/1948	DRUGS@FDA SUBMISSION
423D2T571U	Approval Year	1943		Application:NDA005292 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=005292	6/25/1943	DRUGS@FDA SUBMISSION
4W9K63FION	Approval Year	1967		Application:NDA012302 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012302	4/14/1967	DRUGS@FDA SUBMISSION
C4V974V932	Approval Year	1959		Application:NDA011525 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011525	2/9/1959	DRUGS@FDA SUBMISSION
023C2WHX2V	Approval Year	1965		Application:NDA013025 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=013025	12/16/1965	DRUGS@FDA SUBMISSION
9I7LNY769Q	Approval Year	1955		Application:NDA009698 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=009698	4/28/1955	DRUGS@FDA SUBMISSION
9016E3VB47	Approval Year	1957		Application:NDA010796 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=010796	4/19/1957	DRUGS@FDA SUBMISSION
CM1N99QR1M	Approval Year	1973		Application:NDA016847 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016847	11/17/1973	DRUGS@FDA SUBMISSION
033KF7V46H	Approval Year	2004		Application:NDA021681 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021681	5/17/2004	DRUGS@FDA SUBMISSION
P97OGJ7L1L	Approval Year	1979		Application:ANDA086309 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=086309	4/11/1979	DRUGS@FDA SUBMISSION
N19A0T0E5J	Approval Year	2015		Application:BLA125511 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125511	1/23/2015	DRUGS@FDA SUBMISSION
3A189DH42V	Approval Year	2001		Application:BLA103948 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103948	5/7/2001	DRUGS@FDA SUBMISSION
8GTS82S83M	Approval Year	1946		Application:NDA005845 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=005845	3/4/1946	DRUGS@FDA SUBMISSION
J50OIX95QV	Approval Year	1967		Application:NDA016151 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016151	7/5/1967	DRUGS@FDA SUBMISSION
53QOG569E0	Approval Year	1973		Application:NDA016402 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016402	7/31/1973	DRUGS@FDA SUBMISSION
25W8454H16	Approval Year	1953		Application:NDA008565 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=008565	10/28/1953	DRUGS@FDA SUBMISSION
78E4J5IB5J	Approval Year	1970		Application:NDA016885 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016885	7/8/1970	DRUGS@FDA SUBMISSION
71492GE1FX	Approval Year	2017		Application:BLA761070 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=761070	11/14/2017	DRUGS@FDA SUBMISSION
50D9XSG0VR	Approval Year	1949		Application:NDA006695 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=006695	3/15/1949	DRUGS@FDA SUBMISSION
JOS53KRJ01	Approval Year	1940		Application:NDA002282 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=002282	4/30/1940	DRUGS@FDA SUBMISSION
V99T50803M	Approval Year	2006		Application:NDA021968 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021968	1/26/2006	DRUGS@FDA SUBMISSION
Z05ZE98FV8	Approval Year	1962		Application:NDA050356 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050356	5/17/1962	DRUGS@FDA SUBMISSION
48U51W007F	Approval Year	1949		Application:NDA006920 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=006920	8/16/1949	DRUGS@FDA SUBMISSION
8B1QWR724A	Approval Year	1955		Application:NDA009838 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=009838	3/24/1955	DRUGS@FDA SUBMISSION
IU5QR144QX	Approval Year	1942		Application:NDA004782 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=004782	5/8/1942	DRUGS@FDA SUBMISSION
RA33EAC7KY	Approval Year	1976		Application:NDA017604 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017604	3/16/1976	DRUGS@FDA SUBMISSION
12UHW9R67N	Approval Year	1957		Application:NDA010656 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=010656	4/2/1957	DRUGS@FDA SUBMISSION
34HPE9Z8IP	Approval Year	1953		Application:NDA009087 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=009087	11/5/1953	DRUGS@FDA SUBMISSION
77W477J15H	Approval Year	1958		Application:NDA011145 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011145	9/4/1958	DRUGS@FDA SUBMISSION
K7Q1JQR04M	Approval Year	1977		Application:NDA017810 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017810	8/23/1977	DRUGS@FDA SUBMISSION
5W7SIA7YZW	Approval Year	1979		Application:NDA018206 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018206	7/26/1979	DRUGS@FDA SUBMISSION
T4H8FMA7IM	Approval Year	2014		Application:BLA125496 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125496	4/23/2014	DRUGS@FDA SUBMISSION
SV0CSG527L	Approval Year	1977		Application:NDA011748 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011748	4/11/1977	DRUGS@FDA SUBMISSION
SY7Q814VUP	Approval Year	1974		Application:NDA017506 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017506	4/30/1974	DRUGS@FDA SUBMISSION
S9U025Y077	Approval Year	1979		Application:ANDA086576 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=086576	11/30/1979	DRUGS@FDA SUBMISSION
QV897JC36D	Approval Year	1978		Application:NDA017857 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017857	8/22/1978	DRUGS@FDA SUBMISSION
8K80YB5GMG	Approval Year	2008		Application:BLA125249 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125249	2/27/2008	DRUGS@FDA SUBMISSION
D99YVK4L0X	Approval Year	2014		Application:BLA125477 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125477	4/21/2014	DRUGS@FDA SUBMISSION
4965G3J0F5	Approval Year	1945		Application:NDA005794 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=005794	9/12/1945	DRUGS@FDA SUBMISSION
OP401G7OJC	Approval Year	1998		Application:BLA103795 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103795	11/2/1998	DRUGS@FDA SUBMISSION
8KOG53Z5EM	Approval Year	1950		Application:NDA006343 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=006343	3/22/1950	DRUGS@FDA SUBMISSION
9LT1BRO48Q	Approval Year	1966		Application:NDA015500 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=015500	7/18/1966	DRUGS@FDA SUBMISSION
9VXA968E0C	Approval Year	1959		Application:NDA011707 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011707	4/2/1959	DRUGS@FDA SUBMISSION
X4W3ENH1CV	Approval Year	1950		Application:NDA007513 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=007513	7/13/1950	DRUGS@FDA SUBMISSION
V0LH498RFO	Approval Year	2017		Application:NDA208945 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208945	12/11/2017	DRUGS@FDA SUBMISSION
L76T0ZCA8K	Approval Year	1972		Application:NDA016848 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016848	1/18/1972	DRUGS@FDA SUBMISSION
95QB77JKPL	Approval Year	1948		Application:NDA006412 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=006412	4/7/1948	DRUGS@FDA SUBMISSION
YBK48BXK30	Approval Year	1981		Application:NDA018207 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018207	12/24/1981	DRUGS@FDA SUBMISSION
PVI5M0M1GW	Approval Year	1991		Application:BLA103353 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103353	2/20/1991	DRUGS@FDA SUBMISSION
XXE1CET956	Approval Year	1965		Application:NDA016059 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016059	6/10/1965	DRUGS@FDA SUBMISSION
R72LW146E6	Approval Year	1974		Application:NDA050482 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050482	12/18/1974	DRUGS@FDA SUBMISSION
F64QU97QCR	Approval Year	1974		Application:NDA017443 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017443	1/15/1974	DRUGS@FDA SUBMISSION
01MI4Q9DI3	Approval Year	1974		Application:NDA017431 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017431	7/29/1974	DRUGS@FDA SUBMISSION
455E0S048W	Approval Year	1963		Application:NDA013264 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=013264	4/10/1963	DRUGS@FDA SUBMISSION
W733B0S9SD	Approval Year	1959		Application:NDA011721 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011721	1/26/1959	DRUGS@FDA SUBMISSION
9H05937G3X	Approval Year	1978		Application:NDA012259 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012259	10/24/1978	DRUGS@FDA SUBMISSION
3L179F09D6	Approval Year	1966		Application:NDA016000 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016000	7/1/1966	DRUGS@FDA SUBMISSION
88181ACA0M	Approval Year	1961		Application:NDA010976 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=010976	3/9/1961	DRUGS@FDA SUBMISSION
PP0SHH6V16	Approval Year	2015		Application:BLA125559 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125559	7/24/2015	DRUGS@FDA SUBMISSION
34237V843T	Approval Year	1959		Application:NDA011961 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011961	7/1/1959	DRUGS@FDA SUBMISSION
6158TKW0C5	Approval Year	1953		Application:NDA008762 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=008762	1/6/1953	DRUGS@FDA SUBMISSION
M89N0Q7EQR	Approval Year	1992		Application:BLA103293 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103293	5/5/1992	DRUGS@FDA SUBMISSION
EA6LD1M70M	Approval Year	1971		Application:NDA016979 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016979	8/18/1971	DRUGS@FDA SUBMISSION
15UQ94PT4P	Approval Year	2001		Application:BLA103951 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103951	9/17/2001	DRUGS@FDA SUBMISSION
5Q52X6ICJI	Approval Year	1959		Application:NDA012164 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012164	12/7/1959	DRUGS@FDA SUBMISSION
Q20Q21Q62J	Approval Year	1978		Application:NDA018057 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018057	12/19/1978	DRUGS@FDA SUBMISSION
5UVC90J1LK	Approval Year	1954		Application:NDA009561 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=009561	11/26/1954	DRUGS@FDA SUBMISSION
3XQD2MEW34	Approval Year	1976		Application:NDA050486 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050486	11/26/1976	DRUGS@FDA SUBMISSION
72YY86EA29	Approval Year	1970		Application:NDA016750 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016750	4/22/1970	DRUGS@FDA SUBMISSION
076WHW89TW	Approval Year	1975		Application:NDA017646 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017646	8/22/1975	DRUGS@FDA SUBMISSION
S747T1ERAJ	Approval Year	1957		Application:NDA010909 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=010909	4/5/1957	DRUGS@FDA SUBMISSION
WCK1KIQ23Q	Approval Year	1950		Application:NDA050404 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050404	1/23/1950	DRUGS@FDA SUBMISSION
BTY153760O	Approval Year	2016		Application:BLA125521 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125521	3/22/2016	DRUGS@FDA SUBMISSION
9JU12S4YFY	Approval Year	1956		Application:NDA010611 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=010611	10/15/1956	DRUGS@FDA SUBMISSION
XZA9HY6Z98	Approval Year	1962		Application:NDA012516 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012516	2/12/1962	DRUGS@FDA SUBMISSION
K50XQU1029	Approval Year	2013		Application:NDA206009 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=206009	9/3/2013	DRUGS@FDA SUBMISSION
U0476M545B	Approval Year	1955		Application:NDA010060 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=010060	8/18/1955	DRUGS@FDA SUBMISSION
4M4WE5N2GE	Approval Year	1972		Application:NDA017042 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017042	2/24/1972	DRUGS@FDA SUBMISSION
G8RGG88B68	Approval Year	2001		Application:BLA103949 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103949	1/19/2001	DRUGS@FDA SUBMISSION
L628TT009W	Approval Year	1956		Application:NDA010375 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=010375	3/9/1956	DRUGS@FDA SUBMISSION
0O977R722D	Approval Year	1980		Application:NDA018069 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018069	7/23/1980	DRUGS@FDA SUBMISSION
LKC0U3A8NJ	Approval Year	2015		Application:BLA125522 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125522	8/27/2015	DRUGS@FDA SUBMISSION
5W8JGG2651	Approval Year	2006		Application:BLA125151 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125151	7/24/2006	DRUGS@FDA SUBMISSION
Q525PA8JJB	Approval Year	1978		Application:NDA050512 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050512	2/17/1978	DRUGS@FDA SUBMISSION
PR834Q503T	Approval Year	1948		Application:NDA006620 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=006620	11/26/1948	DRUGS@FDA SUBMISSION
68WQQ3N9TI	Approval Year	1976		Application:NDA017844 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017844	2/23/1976	DRUGS@FDA SUBMISSION
6EIM3851UZ	Approval Year	1961		Application:NDA010021 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=010021	5/10/1961	DRUGS@FDA SUBMISSION
97RWB5S1U6	Approval Year	2015		Application:BLA761025 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=761025	10/16/2015	DRUGS@FDA SUBMISSION
78F3R6PZ9R	Approval Year	1976		Application:NDA017787 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017787	6/28/1976	DRUGS@FDA SUBMISSION
3J8Q1747Z2	Approval Year	1968		Application:NDA016672 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016672	4/16/1968	DRUGS@FDA SUBMISSION
CK833KGX7E	Approval Year	1955		Application:NDA010093 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=010093	9/9/1955	DRUGS@FDA SUBMISSION
Q94YYU22B8	Approval Year	1959		Application:NDA011722 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011722	8/6/1959	DRUGS@FDA SUBMISSION
3ZZ5BJ9F2Q	Approval Year	1978		Application:NDA017744 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017744	7/14/1978	DRUGS@FDA SUBMISSION
94Z39NID6C	Approval Year	1977		Application:NDA017601 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017601	3/29/1977	DRUGS@FDA SUBMISSION
W53L6FE61V	Approval Year	1946		Application:NDA006035 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=006035	11/19/1946	DRUGS@FDA SUBMISSION
72ZJ154X86	Approval Year	1979		Application:NDA050509 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050509	9/13/1979	DRUGS@FDA SUBMISSION
OGG85SX4E4	Approval Year	1959		Application:NDA011836 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011836	4/16/1959	DRUGS@FDA SUBMISSION
9X7O8V25IT	Approval Year	1965		Application:BLA101995 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=101995	6/4/1965	DRUGS@FDA SUBMISSION
2DI9HA706A	Approval Year	1977		Application:ANDA083220 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=083220	5/19/1977	DRUGS@FDA SUBMISSION
905Z5W3GKH	Approval Year	1959		Application:NDA011683 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011683	3/9/1959	DRUGS@FDA SUBMISSION
5Q7ZVV76EI	Approval Year	1954		Application:NDA009218 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=009218	6/8/1954	DRUGS@FDA SUBMISSION
5E7U48495E	Approval Year	2014		Application:BLA125431 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125431	4/15/2014	DRUGS@FDA SUBMISSION
37CQ2C7X93	Approval Year	2009		Application:BLA125319 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125319	6/17/2009	DRUGS@FDA SUBMISSION
Q08SIO485D	Approval Year	1957		Application:NDA011228 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011228	12/30/1957	DRUGS@FDA SUBMISSION
5V9KLZ54CY	Approval Year	1965		Application:NDA012665 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012665	11/5/1965	DRUGS@FDA SUBMISSION
